type,title,authors,journal,abstract,year,doi,volume,issue,pages,article_number,keywords
article,High temperature induces transcriptomic changes in <i>Crassostrea gigas</i> that hinder progress of ostreid herpesvirus (OsHV-1) and promote survival,"Delisle, Lizenn and Pauletto, Marianna and Vidal-Dupiol, Jeremie and Petton, Bruno and Bargelloni, Luca and Montagnani, Caroline and Pernet, Fabrice and Corporeau, Charlotte and Fleury, Elodie",JOURNAL OF EXPERIMENTAL BIOLOGY,"Of all environmental factors, seawater temperature plays a decisive role in triggering marine diseases. Like fever in vertebrates, high seawater temperature could modulate the host response to pathogens in ectothermic animals. In France, massive mortality of Pacific oysters, Crassostrea gigas, caused by the ostreid herpesvirus 1 (OsHV-1) is markedly reduced when temperatures exceed 24 degrees C in the field. In the present study we assess how high temperature influences the host response to the pathogen by comparing transcriptomes (RNA sequencing) during the course of experimental infection at 21 degrees C (reference) and 29 degrees C. We show that high temperature induced host physiological processes that are unfavorable to the viral infection. Temperature influenced the expression of transcripts related to the immune process and increased the transcription of genes related to the apoptotic process, synaptic signaling and protein processes at 29 degrees C. Concomitantly, the expression of genes associated with catabolism, metabolite transport, macromolecule synthesis and cell growth remained low from the first stage of infection at 29 degrees C. Moreover, viral entry into the host might have been limited at 29 degrees C by changes in extracellular matrix composition and protein abundance. Overall, these results provide new insights into how environmental factors modulate host-pathogen interactions.",2020,10.1242/jeb.226233,223,20,NA,jeb226233,Anti-viral molecular pathway; Host-pathogen interaction; Marine disease; OsHV-1; Resistance; Temperature
article,Effect of temperature on leg kinematics in sprinting tarantulas (<i>Aphonopelma hentzi</i>): high speed may limit hydraulic joint actuation,"Booster, N. A. and Su, F. Y. and Adolph, S. C. and Ahn, A. N.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Tarantulas extend the femur-patella (proximal) and tibia-metatarsal (distal) joints of their legs hydraulically. Because these two hydraulically actuated joints are positioned in series, hemolymph flowwithin each leg is expected to mechanically couple the movement of the joints. In the current study, we tested two hypotheses: (1) at lower temperatures, movement of the two in-series hydraulic joints within a leg will be less coupled because of increased hemolymph viscosity slowing hemolymph flow; and (2) at higher temperatures, movement of the two in-series hydraulic joints will be less coupled because the higher stride frequencies limit the time available for hemolymph flow. We elicited maximal running speeds at four ecologically relevant temperatures (15, 24, 31 and 40 degrees C) in Texas Brown tarantulas (Aphonopelma hentzi). The spiders increased sprint speed 2.5-fold over the temperature range by changing their stride frequency but not stride length. The coefficient of determination for linear regression (R-2) of the proximal and distal joint angles was used as the measure of the degree of coupling between the two joints. This coupling coefficient between the proximal and distal joint angles, for both forelegs and hindlegs, was significantly lowest at the highest temperature at which the animals ran the fastest with the highest stride frequencies. The coordination of multiple, in-series hydraulically actuated joints may be limited by operating speed.",2015,10.1242/jeb.111922,218,7,977-982,NA,Arachnids; Locomotion; Running
article,Aquatic and terrestrial takeoffs require different hindlimb kinematics and muscle function in mallard ducks,"Taylor-Burt, Kari R. and Biewener, Andrew A.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Mallard ducks are capable of performing a wide range of behaviors including nearly vertical takeoffs from both terrestrial and aquatic habitats. The hindlimb plays a key role during takeoffs from both media. However, because force generation differs in water versus on land, hindlimb kinematics and muscle function are likely modulated between these environments. Specifically, we hypothesize that hindlimb joint motion and muscle shortening are faster during aquatic takeoffs, but greater hindlimb muscle forces are generated during terrestrial takeoffs. In this study, we examined the hindlimb kinematics and in vivo contractile function of the lateral gastrocnemius (LG), a major ankle extensor and knee flexor, during takeoffs from water versus land in mallard ducks. In contrast to our hypothesis, we observed no change in ankle angular velocity between media. However, the hip and metatarsophalangeal joints underwent large excursions during terrestrial takeoffs but exhibited almost no motion during aquatic takeoffs. The knee extended during terrestrial takeoffs but flexed during aquatic takeoffs. Correspondingly, LG fascicle shortening strain, shortening velocity and pennation angle change were greater during aquatic takeoffs than during terrestrial takeoffs because of the differences in knee motion. Nevertheless, we observed no significant differences in LG stress or work, but did see an increase in muscle power output during aquatic takeoffs. Because differences in the physical properties of aquatic and terrestrial media require differing hindlimb kinematics and muscle function, animals such as mallards may be challenged to tune their muscle properties for movement across differing environments.",2020,10.1242/jeb.223743,223,16,NA,jeb223743,Joint motion; Lateral gastrocnemius; Stress; Fascicle strain; Work; Power
article,"The effect of ecological factors on eye morphology in the western rainbowfish, <i>Melanotaenia australis</i>","Lisney, Thomas J. and Collin, Shaun P. and Kelley, Jennifer L.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Ecological factors such as spatial habitat complexity and diet can explain variation in visual morphology, but few studies have sought to determine whether visual specialisation can occur among populations of the same species. We used a small Australian freshwater fish (the western rainbowfish, Melanotaenia australis) to determine whether populations showed variation in eye size and eye position, and whether this variation could be explained by environmental (light availability, turbidity) and ecological (predation risk, habitat complexity, invertebrate abundance) variables. We investigated three aspects of eye morphology - (1) eye size relative to body size, (2) pupil size relative to eye size and (3) eye position in the head - for fish collected from 14 sites in a major river catchment in northwest Western Australia. We found significant variation among populations in all three measures of eye morphology, but no effect of sex on eye size or eye position. Variation in eye diameter and eye position was best explained by the level of habitat complexity. Specifically, fish occurring in habitats with low complexity (i.e. open water) tended to have smaller, more dorsally located eyes than those occurring in more complex habitats (i.e. vegetation present). The size of the pupil relative to the size of the eye was most influenced by the presence of surrounding rock formations; fish living in gorge habitats had significantly smaller pupils (relative to eye size) than those occupying semi-gorge sites or open habitats. Our findings reveal that different ecological and environmental factors contribute to habitatspecific visual specialisations within a species.",2020,10.1242/jeb.223644,223,10,NA,jeb223644,Eye position; Eye size; Freshwater fish; Morphometrics; Predation risk; Pupil size
article,Biomineralization-related specialization of hemocytes and mantle tissues of the Pacific oyster <i>Crassostrea gigas</i>,"Ivanina, Anna V. and Falfushynska, Halina I. and Beniash, Elia and Piontkivska, Helen and Sokolova, Inna M.",JOURNAL OF EXPERIMENTAL BIOLOGY,"The molluscan exoskeleton (shell) plays multiple important roles including structural support, protection from predators and stressors, and physiological homeostasis. Shell formation is a tightly regulated biological process that allows molluscs to build their shells even in environments unfavorable for mineral precipitation. Outer mantle edge epithelial cells (OME) and hemocytes were implicated in this process; however, the exact functions of these cell types in biomineralization are not clear. Pacific oysters (Crassostrea gigas) were used to study differences in the expression profiles of selected biomineralization-related genes in hemocytes and mantle cells, and the functional characteristics of hemocytes such as adhesion, motility and phagocytosis. The specialized role of OME in shell formation was supported by high expression levels of the extracellular matrix (ECM) related and cell-cell interaction genes. Density gradient separation of hemocytes revealed distinct phenotypes based on the cell morphology, gene expression patterns, motility and adhesion characteristics. These hemocyte fractions can be categorized into two functional groups, i.e. biomineralization and immune response cells. Gene expression profiles of the putative biomineralizing hemocytes indicate that in addition to their proposed role in mineral transport, hemocytes also contribute to the formation of the ECM, thus challenging the current paradigm of the mantle as the sole source of the ECM for shell formation. Our findings corroborate the specialized roles of hemocytes and the OME in biomineralization and emphasize complexity of the biological controls over shell formation in bivalves.",2017,10.1242/jeb.160861,220,18,3209-3221,NA,Gene expression; Ion transport; Matrix protein; Exoskeleton; Cell-cell interaction; Immunity; Bivalve
article,Modulation of upper limb joint work and power during sculling while ballasted with varying loads,"Lauer, Jessy and Rouard, Annie Helene and Vilas-Boas, Joao Paulo",JOURNAL OF EXPERIMENTAL BIOLOGY,"The human musculoskeletal system must modulate work and power output in response to substantial alterations in mechanical demands associated with different tasks. In particular, in water, upper limb muscles must perform net positive work to replace the energy lost against the dissipative fluid load. Where in the upper limb are work and power developed? Is mechanical output modulated similarly at all joints, or are certain muscle groups favored? This study examined, for the first time, how work and power per stroke are distributed at the upper limb joints in seven male participants sculling while ballasted with 4, 6, 8, 10 and 12 kg. Upper limb kinematics was captured and used to animate body virtual geometry. Net wrist, elbow and shoulder joint work and power were subsequently computed through a novel approach integrating unsteady numerical fluid flow simulations and inverse dynamics modeling. Across a threefold increase in load, total work and power significantly increased from 0.38 +/- 0.09 to 0.67 +/- 0.13 J kg(-1), and 0.47 +/- 0.06 to 1.14 +/- 0.16 W kg(-1), respectively. Shoulder and elbow equally supplied >97\% of the upper limb total work and power, coherent with the proximo-distal gradient of work performance in the limbs of terrestrial animals. Individual joint relative contributions remained constant, as observed on land during tasks necessitating no net work. The apportionment of higher work and power simultaneously at all joints in water suggests a general motor strategy of power modulation consistent across physical environments, limbs and tasks, regardless of whether or not they demand positive net work.",2017,10.1242/jeb.154781,220,9,1729-1736,NA,Swimming; Kinetics; Load; Inverse dynamics; Computational fluid dynamics
article,"Environmental, population and life-stage plasticity in the visual system of Atlantic cod","Valen, Ragnhild and Karlsen, Rita and Helvik, Jon Vidar",JOURNAL OF EXPERIMENTAL BIOLOGY,"The visual system is for many fishes essential in guiding behaviors, such as foraging, predator avoidance and mate choice. The marine environment is characterized by large spatio-temporal fluctuations in light intensity and spectral composition. However, visual capabilities are restricted by both space limitations set by eye size and by the genomic content of light-absorbing opsin genes. The rich array of visual opsins in teleosts may be used differentially to tune vision towards specific needs during ontogeny and to changing light. Yet, to what extent visual plasticity is a pre-programmed developmental event, or is triggered by photic environment, is unclear. Our previous studies on Atlantic cod revealed an evolutionary genomic loss of UV-sensitive sws1 and red-sensitive lws opsin families, while blue-sensitive sws2 and green-sensitive rh2 opsins had duplicated. The current study has taken an opsin expression approach to characterize visual plasticity in cod towards different spectral light during the larval stage, to maturation and extreme seasonal changes in the Barents Sea. Our data suggest that opsin plasticity in cod larvae is controlled by developmental programme rather than immediate light environment. The lack of expressional changes during maturation suggests a less important role for visual modulation related to mate choice. Although no seasonal effects on visual opsins were detected in migratory Northeast Arctic cod, the expressed opsin subset differed from the more stationary Norwegian coastal cod described in previous studies. Interestingly, these data provide the first indications of a population difference in actively used visual opsins associated with cod ecotypes.",2018,10.1242/jeb.165191,221,1,NA,jeb165191,Opsin; Retina; Larvae; Maturation; Population; Northeast Arctic cod
article,How do <i>Caenorhabditis elegans</i> worms survive in highly viscous habitats?,"Suzuki, Yuki and Kikuchi, Kenji and Numayama-Tsuruta, Keiko and Ishikawa, Takuji",JOURNAL OF EXPERIMENTAL BIOLOGY,"The nematode Caenorhabditis elegans is a filter feeder that lives in various viscous habitats such as soil, the intestines of slugs, and rotting materials such as fruits and stems. Caenorhabditis elegans draws in suspensions of bacteria and separates bacteria from water using the pharyngeal pump. Although these worms often live in highly viscous habitats, it is still unclear how they survive in these environments by eating bacteria. In this study, we investigated the effects of suspension viscosity on the survival rate of malnourished worms by combining live imaging and scaling analyses. We found that survival rate decreased with increases in viscosity because the high viscosity suppressed the amount of food ingested. The same tendency was found in two feeding-defective mutants, eat-6(ad467) and eat-6(ad997). We also found that the high viscosity weakened pump function, but the velocities in the pharynx were not zero, even in the most viscous suspensions. Finally, we estimated the amount of ingested food using scaling analyses, which provided a master curve of the experimental survival rates. These results illustrate that the survival rate of C. elegans worms is strongly dependent on the ingested bacteria per unit time associated with physical environments, such as the viscosity of food suspensions and the cell density of bacteria. The pump function of the C. elegans pharynx is not completely lost even in fluids that have 105 times higher viscosity than water, which may contribute to their ability to survive around the world in highly viscous environments.",2020,10.1242/jeb.224691,223,15,NA,jeb224691,Nematode; Pharynx; High viscosity; Survival rate; Malnutrition; Pump function
article,Dietary antioxidants and flight exercise in female birds affect allocation of nutrients to eggs: how carry-over effects work,"Skrip, Megan M. and Seeram, Navindra P. and Yuan, Tao and Ma, Hang and McWilliams, Scott R.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Physiological challenges during one part of the annual cycle can carry over and affect performance at a subsequent phase, and antioxidants could be one mediator of trade-offs between phases. We performed a controlled experiment with zebra finches to examine how songbirds use nutrition to manage trade-offs in antioxidant allocation between endurance flight and subsequent reproduction. Our treatment groups included (1) a non-supplemented, non-exercised group (control group) fed a standard diet with no exercise beyond that experienced during normal activity in an aviary; (2) a supplemented non-exercised group fed a water-and lipid-soluble antioxidant-supplemented diet with no exercise; (3) a non-supplemented exercised group fed a standard diet and trained to perform daily endurance flight for 6 weeks; and (4) a supplemented exercised group fed an antioxidant-supplemented diet and trained to perform daily flight for 6 weeks. After flight training, birds were paired within treatment groups for breeding. We analyzed eggs for lutein and vitamin E concentrations and the plasma of parents throughout the experiment for non-enzymatic antioxidant capacity and oxidative damage. Exercised birds had higher oxidative damage levels than non-exercised birds after flight training, despite supplementation with dietary antioxidants. Supplementation with water-soluble antioxidants decreased the deposition of lipid-soluble antioxidants into eggs and decreased yolk size. Flight exercise also lowered deposition of lutein, but not vitamin E, to eggs. These findings have important implications for future studies of wild birds during migration and other oxidative challenges.",2016,10.1242/jeb.137802,219,17,2716-2725,NA,Antioxidant capacity; Lipid oxidation; Repeated measures; Reproduction; Songbirds
article,Zebrafish learn to forage in the dark,"Carrillo, Andres and McHenry, Matthew J.",JOURNAL OF EXPERIMENTAL BIOLOGY,"A large diversity of fishes struggle early in life to forage on zooplankton while under the threat of predation. Some species, such as zebrafish (Danio rerio), acquire an ability to forage in the dark during growth as larvae, but it is unclear how this is achieved. We investigated the functional basis of this foraging by video-recording larval and juvenile zebrafish as they preyed on zooplankton (Artemia sp.) under infrared illumination. We found that foraging improved with age, to the extent that 1-month-old juveniles exhibited a capture rate that was an order of magnitude greater than that of hatchlings. At all ages, the ability to forage in the dark was diminished when we used a chemical treatment to compromise the cranial superficial neuromasts, which facilitate flow sensing. However, a morphological analysis showed no developmental changes in these receptors that could enhance sensitivity. We tested whether the improvement in foraging with age could instead be a consequence of learning by raising fish that were naive to the flow of prey. After 1 month of growth, both groups foraged with a capture rate that was significantly less than that of fish that had the opportunity to learn and indistinguishable from that of fish with no ability to sense flow. This suggests that larval fish learn to use water flow to forage in the dark. This ability could enhance resource acquisition under reduced competition and predation. Furthermore, our findings offer an example of learning in a model system that offers promise for understanding its neurophysiological basis.",2016,10.1242/jeb.128918,219,4,582-589,NA,Behavior; Flow; Foraging; Larvae; Lateral line; Learning
