type,title,authors,journal,abstract,year,doi,volume,issue,pages,article_number,keywords
article,Bio-thermal response and thermal damage in biological tissues with non-equilibrium effect and temperature-dependent properties induced by pulse-laser irradiation,"Wang, Yingze and Lu, Xiaoyu and Zheng, Wenbo and Wang, Zhe",JOURNAL OF THERMAL BIOLOGY,"Comprehension of thermal behavior underlying the living biological tissues helps successful applications of current heat therapies. The present work is to explore the heat transport properties of irradiated tissue during tis thermal treatment, in which the local thermal non-equilibrium effect as well as temperature-dependent prop-erties arose from complicated anatomical structure, is considered. Based on the generalized dual-phase lag (GDPL) model, a non-linear governing equation of tissue temperature with variable thermal physical properties is proposed. The effective procedure constructed on an explicit finite difference scheme is then developed to predict numerically the thermal response and thermal damage irradiated by a pulse laser as a therapeutic heat source. The parametric study on variable thermal physical parameters including the phase lag times, heat conductivity, specific heat capacity and blood perfusion rate has been performed to evaluate their influence on temperature distribution in time and space. On this basis, the thermal damage with different laser variables such as laser intensity and exposure time are further analyzed.",2023,10.1016/j.jtherbio.2023.103541,113,NA,NA,103541,Bio-heat transfer; Temperature dependence; Local thermal non-equilibrium; Laser irradiation; Thermal damage
article,"An exploratory, intra- and interindividual comparison of the deep neural network automatically measured calf surface radiation temperature during cardiopulmonary running and cycling exercise testing: A preliminary study","Hillen, Barlo and Lopez, Daniel Andres and Pfirrmann, Daniel and Neuberger, Elmo W. and Mertinat, Katrin and Nagele, Markus and Schomer, Elmar and Simon, Perikles",JOURNAL OF THERMAL BIOLOGY,"Non-invasive and contactless infrared thermography (IRT) measurements have been claimed to indicate acute neural, cardiovascular, and thermoregulatory adaptations during exercise. Due to challenging comparability, reproducibility, and objectivity, investigations considering different exercise types and intensities, and automatic ROI analysis are currently needed. Thus, we aimed to examine surface radiation temperature (Tsr) variations during different exercise types and intensities in the same individuals, ROI, and environmental conditions. Ten healthy, active males performed a cardiopulmonary exercise test on a treadmill in the first week and on a cycling ergometer the following week. Respiration, heart rate, lactate, rated perceived exertion, the mean, minimum, and maximum Tsr of the right calf (CTsr (degrees C)), and the surface radiation temperature pattern (CPsr) were explored. We executed two-way rmANOVA and Spearman's rho correlation analyses. Across all IRT parameters, mean CTsr showed the highest association to cardiopulmonary parameters (E.g., oxygen consumption: rs =-0.612 (running);-0.663 (cycling); p < .001). A global significant difference of CTsr was identified between all relevant exercise test increments for both exercise-types (p < .001; eta 2p = .842) and between both exercise-types (p = .045; eta 2p = .205). Differences in CTsr between running and cycling significantly appeared after a 3-min recovery period, whereas lactate, heart rate, and oxygen consumption were not different. High correlations between the CTsr values extracted manually and the CTsr values processed automatically by a deep neural network were identified. The applied objective time series analysis enables crucial insights into intra-and interindividual differences between both tests. CTsr variations indicate different physiological demands between incremental running and cycling exercise testing. Further studies applying automatic ROI analyses are needed to enable the extensive analysis of inter-and intraindividual factors influencing the CTsr variation during exercise to allow determine the criterion and predictive validity of IRT parameters in exercise physiology.",2023,10.1016/j.jtherbio.2023.103498,113,NA,NA,103498,Thermal imaging; Infrared thermography; Endurance exercise; Convolutional neural networks; Exercise radiomics
article,Comparative transcriptome analysis of<i> Callosobruchus</i><i> chinensis</i> (L.) (Coleoptera: Chrysomelidae-Bruchinae) after heat and cold stress exposure,"Zhang, Chong and Wang, Hongmin and Zhuang, Guodong and Zheng, Haixia and Zhang, Xianhong",JOURNAL OF THERMAL BIOLOGY,"Callosobruchus chinensis is regarded as one of the cosmopolitan pests of legume crops and can cause tremendous losses to a variety of beans. This study focused on comparative transcriptome analyses of C. chinensis exposed to 45 degrees C (heat stress), 27 degrees C (ambient temperature) and -3 degrees C (cold stress) for 3 h to investigate the gene differences and underlying molecular mechanisms. There were 402 and 111 differentially expressed genes (DEGs) identified in the heat and cold stress treatments, respectively. ``cell process{''}, ``cell{''} and ``binding{''} were the main enriched functions and biological processes revealed by gene ontology (GO) analysis. The clusters of orthologous genes (COG) showed that DEGs were assigned to the categories: ``posttranslational modification, protein turnover, chaperones{'' ``lipid transport and metabolism{''}, and ``general function prediction only{''}. With respect to the Kyoto Encyclopedia of Genes and Genomes (KEGG), the ``longevity regulating pathway-multiple species{'' ``carbon metabolism{''}, ``peroxisome{''}, ``protein processing in endoplasmic{''}, ``glyoxylate and dicarboxylate metabolism{''} pathways were significantly enriched. The annotation and enrichment analysis revealed that genes encoding heat shock proteins (Hsps) and cuticular proteins were significantly upregulated under high and low-temperature stresses, respectively. In addition, some DEGs encoding ``Protein lethal essential for life{''}, ``Reverse transcriptase{''}, ``DnaJ domain{'' ``Cytochrome{''} and ``Zinc finger protein{''} were also upregulated to varying degrees. Transcriptomic data were validated using qRT-PCR, which confirmed that they were consistent. In this paper, the temperature tolerance of C. chinensis adults was evaluated and the results showed that female adults were more sensitive to heat and cold stress than males, and the upregulation of heat shock protein and epidermal protein was the largest in DEGs after heat and cold stress, respectively. These findings provide a reference for further understanding the biological characteristics of C. chinensis adults and the molecular mechanisms underlying the response to low and high temperatures.",2023,10.1016/j.jtherbio.2023.103479,112,NA,NA,103479,Callosobruchus chinensis; Transcriptomic; Temperature stress; Heat shock proteins; Cuticular proteins
article,The change in biocomfort zones in the area of Mug?la province in near future due to the global climate change scenarios,"Cetin, Mehmet and Sevik, Hakan and Koc, Ismail and Cetin, Ilknur Zeren",JOURNAL OF THERMAL BIOLOGY,"It is inevitable that the global climate change, which has important effects on the climate throughout the world, would have significant effects on the biocomfort zones. Hence, how global climate change will change the biocomfort zones should be determined and the data to be obtained should be used in urban planning projects. In the current study, SSPs 245 and SSPs 585 scenarios were taken as a basis, and the potential effects of global climate change on the biocomfort zones in Mugla province, Turkiye were investigated. Within the scope of the present study, the current status of biocomfort zones in Mugla and their possible conditions in years 2040, 2060, 2080, and 2100 were compared using DI and ETv methods. At the end of the study, it was estimated that, ac-cording DI method, 14.13\% of Mugla province are in cold zone, 31.96\% in cool zone, and 53.71\% in comfortable zone. According to the SSPs 585 scenario, together with the increase in temperature, the cold and cool zones will totally disappear in year 2100, comfortable zones will decrease to 31.22\%, and approx. 68.78\% of the province will be in hot zone. According to the calculations made using ETv method, Mugla province currently consists of moderately cold zones by 2\%, quite cold zones by 13.16\%, slightly cold zones by 57.06\%, and mild zones by 27.79\%. Based on the SSPs 585 scenario for the year 2100, it is projected that Mugla will consist of slightly cool zones by 1.41\%, mild zones by 14.42\%, and comfortable zones by 68.06\%, besides warm zones by 16.11\% which are not present at this moment. This finding suggests that especially the cooling costs will increase and the air-conditioning systems to be used will negatively affect the global climate change through the energy consumption and the gases used.",2023,10.1016/j.jtherbio.2022.103434,112,NA,NA,103434,Biocomfort; Global climate change; ETv method; Climate scenarios; Mugla
article,"Simulation of heat transfer, mass transfer and tissue damage in magnetic nanoparticle hyperthermia with blood vessels","Etminan, Andisheh and Dahaghin, Ali and Emadiyanrazavi, Seyedhamidreza and Salimibani, Milad and Eivazzadeh-Keihan, Reza and Haghpanahi, Mohammad and Maleki, Ali",JOURNAL OF THERMAL BIOLOGY,"Numerical simulation of magnetic nanoparticle hyperthermia for cancer treatment has been investigated in this study. The presented simulation did account for the effects of fluid flow, mass flow, and heat transfer during the MNP hyperthermia. The tumor was assumed to be a porous slab, 30\% of which had been necrosed previously, with two capillaries, where magnetic nanoparticles were added into the bloodstream and distributed in the tumor by blood flow through capillaries. Fluid flow, mass transfer by capillaries, and interstitial tissues have been coupled in this study. Furthermore, tumor tissue damage has been calculated using a thermal damage indicator. The goal of this research is to find an optimum injection duration and exposure time in order to maximize hy-perthermia treatment effectiveness using the BOBYQA optimization method. At the end of the 1-h time hyper-thermia treatment, most of the non-necrotic tissue of the tumor were damaged. Moreover, the fraction of damaged tissue increased to more than 90\% in some parts of the tumor. Results of this study indicate that MNP hyperthermia with the proposed setup can effectively damage the tumor in just one session, making it more susceptible to complementary therapies such as radiotherapy or chemotherapy.",2022,10.1016/j.jtherbio.2022.103371,110,NA,NA,103371,Magnetic nanoparticles; Cancer; Hyperthermia; Transfer in porous media; Optimization; Finite element method
article,Firefighter salivary cortisol responses following rapid heat stress,"Coehoorn, Cory J. and Neary, J. Patrick and Krigolson, Olave E. and Service, Thomas W. and Stuart-Hill, Lynneth A.",JOURNAL OF THERMAL BIOLOGY,"This research evaluated the impact of rapid heat stress on the rate of salivary cortisol appearance. We hypothesized that rapid heat stress would result in an increased rate of salivary cortisol appearance. Fourteen adult male participants performed an incremental exercise test to a termination criterion (volitional maximum, core temperature = 39.5 degrees C, or a 2-h time maximum time) with or without firefighting gear in a laboratory with an ambient temperature of 25-26 degrees C. Salivary cortisol was collected at each 0.5 degrees C increase in core temperature. We observed a significant increase (p <= 0.01) in the rate of cortisol appearance when the subjects were wearing the firefighting gear; no change was observed without firefighting gear. Our results demonstrate that rapid heat stress and the resulting physiological stress cause a rapid increase in the rate of salivary cortisol appearance. Our results also support previous research demonstrating that cortisol is a sensitive strain metric of heat intolerance.",2022,10.1016/j.jtherbio.2022.103305,108,NA,NA,103305,Heat stress; Cortisol; Firefighting; Saliva
article,"Effects of semi-constant temperature on embryonic and hatchling phenotypes of six-tubercled Amazon River turtles, Podocnemis sextuberculata","Camillo, Cassia S. and Valenzuela, Nicole and Johnson, Steve A.",JOURNAL OF THERMAL BIOLOGY,"Purpose: We evaluated how constant incubation temperatures affect life-history traits pre-hatching and post -hatching of the six-tubercled Amazon River turtle, Podocnemis sextuberculata. Methods: We incubated eggs from natural nests at ten semi-constant temperatures between 22.26 +/- 1.01 degrees C and 37.37 +/- 0.38 degrees C (2013) and at six temperatures between 25.75 +/- 0.22 degrees C and 36.17 +/- 0.15 degrees C (2016). In 2013, we raised hatchling for 90 days to evaluate effects of temperature on early hatchling growth. We evaluated maternal effects in 2016.Results: P. sextuberculata displays temperature-dependent sex determination and produces males at colder and females at warmer temperatures (TSD Ia). The estimated pivotal temperature was 33.73 +/- 0.15 degrees C and the transitional range of temperatures (TRT) 1.16 +/- 0.59 degrees C. Semi-constant temperatures below 26 degrees C and above 38 degrees C were lethal. Intermediate temperatures (32.25 degrees C and 31.5 degrees C, respectively) were optimal for hatching success and produced larger hatchlings that grew slower early in life compared to colder or warmer conditions, which produced smaller hatchlings. Warmer incubation temperatures within the optimal range (28 degrees C-37 degrees C) accelerated embryonic development. In contrast, comparisons of 30, 60 and 90 days-old suggests that warmer incubation temperatures reduced growth and mass gain rates post-hatching, such that incubation temperature effects on body size at emergence disappeared by 3 months of age.Conclusions: Six-tubercled Amazon River turtles showed the highest pivotal temperature reported for any turtle. The relatively narrow TRT may limit the evolutionary potential of this vulnerable turtle in the face of global warming. Future incubation experiments at a finer scale (33 degrees C-36 degrees C) are warranted to refine the sex-ratio re-action norm. Field studies that monitor natural nests are imperative to evaluate conservation measures and the effect of female-biased illegal hunting and climate change. By providing data about the thermal biology of an understudied lineage of non-model species, our study helps fill gaps in our understanding of the evolution of vertebrate sex determination and its potential adaptive value.",2022,10.1016/j.jtherbio.2022.103292,108,NA,NA,103292,Temperature-dependent sex determination; Pivotal temperature; Transitional range temperature; Freshwater turtle; Incubation; Growth
article,Evaluation of body surface temperature variations in dogs affected by spinal cord injuries during physiotherapy exercise in a water treadmill,"Mazzotta, Elisa and Lisuzzo, Anastasia and Tognato, Elena and Lazzarini, Alessandro and Meggiolaro, Silvia and Valentini, Alessia and Stelletta, Calogero and Fiore, Enrico",JOURNAL OF THERMAL BIOLOGY,"The aim this study was to evaluate variation in body surface temperature (BST) in healthy and spinal cord injured (SCI) dogs, and to outline temperature variation at rest (T0), during (T1) and after (T2) water-treadmill physiotherapy sessions in SCI using infrared thermography (IRT). Sixty-seven dogs of different sex, breed, body weight and age were enrolled: 14 healthy dogs and 53 dogs affected by disc pathologies. The study examined three regions of interest (ROIs): the total image of the spine (IMAGE), the spinal cord area from 1st thoracic vertebra to the last lumbar vertebra (AR01) and the surgery wound or spinal cord lesion area (AR02). Significant BST variations between healthy and SCI were reported in T degrees max and T degrees max-min (Delta T) values in IMAGE (P < 0.05). In SCI group, AR01 and AR02 assessment showed an increase in temperature ate the sited of the injured area and adjacent body structures. In SCI, a significant effect of water-treadmill exercise in AR01 and AR02 was reported. In fact, both AR01 and AR02 reported higher BST (T degrees max, T degrees mean, T degrees min and Delta T) during the physical exercise (T1), representing the response to physical activity of the spine vascularization, muscles and column contiguous tissues. Furthermore, in T2, the same areas reported a significant lower BST (T degrees max, T degrees mean, and Delta T), related to a decrease in tissue inflammation on the target area of the water treadmill physiotherapy. This study highlights how IRT can detect BST variations associated with injured areas. In addition, IRT revealed a positive effect of water-treadmill exercise on the injured spinal cord areas, thus it could be a viable non-invasive and rapid method to support both clinical examination and assessment of the effectiveness of medical treatment in SCI.",2022,10.1016/j.jtherbio.2022.103247,106,NA,NA,103247,Dog; Spinal cord injuries; Infrared thermography; Physiotherapy; Body surface temperature
article,Temperature-dependent phenology of Campaea margaritaria (L) (Lepidoptera: Geometridae) derived from field data,"Govers, Harrie A. J.",JOURNAL OF THERMAL BIOLOGY,"A new phenology model, using thermal sums of triangulated daily temperatures, was applied to the derivation and validation of lower temperature threshold limit and thermal constants of bivoltine Campaea margaritaria (L) from 70 observed flight peak days in The Netherlands (period of 1986-2020) and daily ambient air temperatures of 10 weather stations. Development was assumed to be controlled directly by temperature for the summer generation. During fall a diapause of young larvae was assumed and confirmed. A lower threshold limit of TL = 6.70 +/- 0.06 degrees C was found and a mean thermal winter and summer generation constant of K1,m = 838 +/- 9 and K2, m = 848 +/- 6 degrees C.day, respectively, for the reference period of 1993-2013. Generation differences could not be explained with temperature-size rules in ectotherm organisms. Threshold limit and thermal constants depended slightly on the period of derivation indicating short-term plasticity. Flight peak days were calculated with root mean square errors of 2.2-3.0 days for both generations. Changing temperatures of the reference period led to temperature dependences of flight peak days of -6.4 and -8.7 day/degrees C of the winter and summer generation, respectively. Neglecting physiological changes a complete third generation would require an increase of 3.7 degrees C, a single generation a decrease of 4.1 degrees C.",2022,10.1016/j.jtherbio.2022.103208,105,NA,NA,103208,Long-term thermal requirements; Flight peaks; Voltinism; Plasticity; Climate; Thermal sum model; Campaea margaritaria (L)
article,Thermal acclimation alters both basal heat shock protein gene expression and the heat shock response in juvenile lake whitefish (<i>Coregonus clupeaformis</i>),"Manzon, Lori A. and Zak, Megan A. and Agee, Matthew and Boreham, Douglas R. and Wilson, Joanna Y. and Somers, Christopher M. and Manzon, Richard G.",JOURNAL OF THERMAL BIOLOGY,"Long-term temperature shifts associated with seasonal variability are common in temperate regions. However, these natural shifts could place significant strain on thermal stress responses of fishes when combined with mean increases in water temperatures predicted by climate change models. We examined the relationship between thermal acclimation, basal expression of heat shock protein (hsp) genes and the activation of the heat shock response (HSR) in lake whitefish (LWF; Coregonus clupeaformis), a cold water species of cultural and commercial significance. Juveniles were acclimated to either 6, 12, or 18 degrees C water for several months prior to the quantification of hsp mRNA levels in the presence or absence of acute heat shock (HS). Acclimation to 18 degrees C increased basal mRNA levels of hsp70 and hsp47, but not hsc70 or hsp90 beta in gill, liver and white muscle, while 6 degrees C acclimation had no effect on basal hsp transcription. Fish in all acclimation groups were capable of eliciting a robust HSR following acute HS, as indicated by the upregulation of hsp70 and hsp47. An increase of only 2 degrees C above the 18 degrees C acclimation temperature was required to trigger these transcriptional changes, suggesting that the HSR may be frequently initiated in LWF populations living at mildly elevated temperatures. Collectively, these expression profiles show that environmental temperature influences both basal hsp levels and the HSR in LWF, and indicate that these fish may have a greater physiological and ecological susceptibility to elevated temperatures than to cooler temperatures.",2022,10.1016/j.jtherbio.2021.103185,104,NA,NA,103185,Thermal acclimation; Lake whitefish; Heat shock proteins; Heat shock response; Juveniles
article,"Effects of Spirulina (<i>Arthrospira platensis</i>) as a drinking water supplement during cyclical chronic heat stress on broiler chickens: Assessing algal composition, production, stress, health and immune-biochemical indices","Kolluri, Gautham and Marappan, Gopi and Yadav, Ajit Singh and Kumar, Akhilesh and Mariappan, Asok Kumar and Tyagi, Jagbir Singh and Rokade, Jaydip Jaywant and Govinthasamy, Prabakar",JOURNAL OF THERMAL BIOLOGY,"Spirulina, the blue green algae is considered to exhibit multifaceted benefits on both human health and animal production. Three hundred sixty day old unsexed broiler chicks of CARIBROVISHAL strain were assigned to five treatment groups each comprising nine replicates of 8 chicks. The experiment was carried out during the hot humid summer season (Mid-April to May) under deep litter rearing system with uniform managemental conditions. Birds were administered orally with Spirulina through drinking water in the morning (06:00-12:00 PM) on daily basis throughout the experimental period at 5, 10, 15 and 20 gL(-1) concentration. Spirulina supplementation neither improved nor compromised production performance of broilers reared during hot climatic condition. Results based on one way analysis of variance indicated a significant effect on haemoglobin and total red blood cell count. Serum lipid content and transaminases were reduced, while serum protein concentration was higher (P < 0.01) in the groups administered with 15 and 20 gL(-1) of Spirulina. The extent of imparting shank pigmentation was improved in all the supplemented groups. Cell mediated and humoral immunity against Phytoheamagglutunin-P and Newcastle disease vaccination respectively were maximized (P < 0.05) at 20 gL(-1). These findings provide direct evidence of dose-related modulation of production, physiological and immunological attributes by Spirulina engendering its further investigation as a potential source of drinking water supplement for stress alleviation in broilers. From the results, it may concluded that Spirulina can be incorporated at 15 or 20 gL(-1) for achieving optimal improvement of health and welfare attributes in broilers reared during hot summer without compromising production.",2022,10.1016/j.jtherbio.2021.103100,103,NA,NA,103100,Broilers; Drinking water; Spirulina; Performance; Heat stress
article,Inhibition of swarming motility using <i>in vitro</i> hyperthermia,"Gazel, Deniz and Zer, Yasemin and Manay, Ayse Buyuktas and Akdogan, Huseyin",JOURNAL OF THERMAL BIOLOGY,"Hyperthermia is a therapeutic technique in which body tissue is exposed to temperatures in the region of 40-45 degrees C to induce a physiological or biological effect. Swarming motility is an important virulence factor for Proteus mirabilis and Pseudomonas aeruginosa and swarming phenomenon is a coordinated multicellular move-ment of differentiated bacterial population over semi-solid surfaces. In this study, we aimed to investigate the inhibitory effect of hyperthermia on bacterial swarming motility using a modified thermobiogram method and show the potential of this thermal method to treat bacterial infections. Ten P. mirabilis and 10 P. aeruginosa clinical isolates were included in the study. Sheep blood agar (SBA) plates were prepared and inoculated with bacterial suspensions of clinical isolates. Inoculated SBA plates were incubated inside 2 different incubators; at 37 degrees C and 45 degrees C for 20 h. The diameter of bacterial growing zones (swarming diameters) were measured every 2 h and noted. Finally, Gram stains of the isolates were prepared for microscopic examination. Wilcoxon signed-rank test was used to compare the swarming inhibition rates of the isolates incubated at 37 degrees C and 45 degrees C. Regarding P. mirabilis species, a significant difference was found between two different temperatures (P = 0.0078). So, a temperature at the level of hyperthermia significantly inhibited the swarming motility of P. mirabilis isolates. In addition, transformation to coccus form was observed at 45 degrees C. We speculate that these findings might be useful for employing thermal therapies including hyperthermia method to treat infectious diseases caused by swarming bacterial pathogens in the future.",2021,10.1016/j.jtherbio.2021.102955,100,NA,NA,102955,Hyperthermia; Swarming; Inhibition; P. mirabilis; P. aeruginosa
article,Thermoelastic behavior of skin tissue induced by laser irradiation based on the generalized dual-phase lag model,"Zhang, Qiao and Sun, Yuxin and Yang, Jialing",JOURNAL OF THERMAL BIOLOGY,"This paper analyzes the thermoelastic responses of skin tissue during laser irradiation based on a generalized dual-phase-lag (DPL) model. The method of separation of variables is utilized to obtain the analytical solutions for thermal and mechanical responses. The influences of some crucial parameters on temperature, displacement and stress evolutions are discussed, including the phase lag of heat flux, the phase lag of temperature gradient and the phase lag of laser pulse, the coupling factor between tissue and blood, the porosity of tissue, the equivalent diameter of tissue and the diameter of blood vessels. The generalized DPL bio-heat transfer model predicts different results from those by the classical DPL model and Pennes model. The equivalent diameter of tissue affects the coupling factor between tissue and blood, while the diameter of blood vessels mainly affects the porosity of tissue.",2021,10.1016/j.jtherbio.2021.103038,100,NA,NA,103038,Generalized dual phase lag model; Biological tissue; Thermoelasticity; Laser irradiation
article,"Effects of recent thermal history on thermal behaviour, thermal tolerance and oxygen uptake of Yellowtail Kingfish (<i>Seriola lalandi</i>) juveniles","Larios-Soriano, Ernesto and Re-Araujo, Ana Denisse and Diaz, Fernando and Lopez-Galindo, Laura L. and Rosas, Carlos and Ibarra-Castro, Leonardo",JOURNAL OF THERMAL BIOLOGY,"This study determined the physiological and metabolic responses of cultivated Yellowtail Kingfish (Seriola lalandi) juveniles in accordance with their recent thermal history. The fish were acclimated at 20, 23, 26, 29 and 32 degrees C for 21 days to determine the final preferred temperature, thermal tolerance and the effect of acclimation temperatures on their oxygen uptake and aerobic scope. The final preferred temperature of juveniles was established at 26 degrees C. The critical thermal maximum (CTmax) ranged from 34.2 to 36.9 degrees C, while the critical thermal minimum (CTmin) ranged from 10.9 to 17.3 degrees C, depending on acclimation temperature. With the CTmax and CTmin values, the thermal window was determined to have an area of 258 degrees C-2, which is characteristic of subtropical organisms. Although, the metabolic rate was relatively constant (ranging 390.6-449.8 mg O-2 kg(-0.8)h(-1)) between 20 and 26 degrees C (Q(10) = 1.6, 1.0), an increase to 544.8 mg O-2 kg(-0.8)h(-1) at 29 degrees C (Q(10) = 1.9) and decrease of 478.4 mg O-2 kg(-0.8)h(-1) at 32 degrees C (Q10 = 0.6) were observed. The maximum value obtained for aerobic scope was 310.9 mg O-2 kg(-0.8)h(-1) degrees C. These results suggest that the acclimation temperature of 26 degrees C is an optimum thermal condition for a physiological and metabolic performance of yellowtail kingfish juveniles. On the contrary, the response observed during the evaluation of critical temperatures, oxygen uptake and aerobic scope indicated that yellowtail kingfish in the juvenile state could be vulnerable when it experiences for long periods (e.g., >21 days) temperatures above 29 degrees C. According to our results, the thermoregulatory behaviour of yellowtail kingfish in the juvenile stages could be one of the most important mechanisms to maintain its optimal physiological performance by actively selecting a stable thermal environment close to 26 degrees C. In addition, it was determined the limits of the pejus state of juvenile yellowtail kingfish at 29 degrees C, where an increase of oxygen uptake to maintain the aerobic energy metabolism was observed, this could certainly affect the growth of juveniles in culture systems if they do not return in a thermal range of 23-26 degrees C. These results can contribute to infer the different effects of acclimation temperature on the growth, thermal tolerance and respiratory capacity of S. lalandi juveniles on aquaculture systems.",2021,10.1016/j.jtherbio.2021.103023,99,NA,NA,103023,Yellowtail Kingfish juveniles; Preferred temperature; Critical temperatures; Thermal window; Aerobic scope
article,Performance of roof-mounted misting fans to regulate heat stress in dairy cows,"Almuhanna, Emad A. and Gamea, Gamal R. and Osman, Omer E. and Almahdi, Faisal M.",JOURNAL OF THERMAL BIOLOGY,"Heat stress can negatively affect cow's physiology, behavior, and milk production. This study evaluates the effectiveness of roof mounting misting fans to improve heat and humidity index which reduces heat stress in a cowshed. Local climatic conditions were monitored and cooling system ability to control heat stress were assessed. Measurements were conducted at different cooling zones and levels comparing with shaded and open zones. The temperature and humidity index measurements outside the cowshed THIout showed that animals exposed to high degrees of heat stress during most of the day. The average value of THIout was 87.49, whereas the average value of adjusted outside temperature and humidity index THIadj was greater than THIout by 10\% when solar radiation was considered. The maximum difference of hourly averages for temperature and humidity indices THIadj and THI occurred at noon when the intensity of solar radiation was highest. The average value for temperature and humidity index under misting fans THIfan was 82.27 whereas inside the cowshed under shade THIshade was 85.20. This conclude that the misting fans was able to reduce heat stress in a limited degree. Further improvement in terms of the cowshed design aspects and an increase of cooling efficiency is needed.",2021,10.1016/j.jtherbio.2021.102984,99,NA,NA,102984,Temperature and humidity index; Heat stress; Misting cooling fans
article,Brook Trout<i> (Salvelinus</i><i> fontinalis)</i> and Brown Trout<i> (Salmo</i><i> trutta)</i> summer thermal habitat use in streams with sympatric populations,"Valerie, Ouellet and Daniels, Melinda D.",JOURNAL OF THERMAL BIOLOGY,"This study addresses the need to examine the thermally mediated interactions of fish with their natural environment by investigating the shift in thermal habitat occupation for sympatric Brook and Brown Trout populations. We observed upstream Brook Trout and Brown Trout population shifts during the summer, with thermal habitats showing an increased number of Brown Trout, while some sites also displayed a decrease in the number of Brook Trout. Overall, there was an increased incidence of overlapping habitat occupation at the end of the summer. Brown Trout occupied optimal resting and feeding thermal habitat locations, which can potentially affect growth rates and Brook Trout's survival. Population shifts did not occur at elevated water temperatures as expected but seem driven by temperatures that are optimal for growth. Observed population shifts can lead to increased interactions between the two species throughout the summer. The results provide a better understanding of how future, longer-term, thermal habitat modifications may modify species interactions, which are critical for salmonid conservation efforts.",2021,10.1016/j.jtherbio.2021.102931,98,NA,NA,102931,Thermal habitat; Trout; Sympatric populations; Habitat selection; Optimal growth
article,When insect pests build their own thermal niche: The hot nest of the pine processionary moth,"Poitou, Laura and Robinet, Christelle and Suppo, Christelle and Rousselet, Jerome and Laparie, Mathieu and Pincebourde, Sylvain",JOURNAL OF THERMAL BIOLOGY,"Temperature strongly drives physiological and ecological processes in ectotherms. While many species rely on behavioural thermoregulation to avoid thermal extremes, others build structures (nests) that confer a shelter against climate variability and extremes. However, the microclimate inside nests remains unknown for most insects. We investigated the thermal environment inside the nest of a temperate winter-developing insect species, the pine processionary moth (PPM), Thaumetopoea pityocampa. Gregarious larvae collectively build a silken nest at the beginning of the cold season. We tested the hypothesis that it provides a warmer microenvironment to larvae. First, we monitored temperature inside different types of nests varying in the number of larvae inside. Overall, nest temperature was positively correlated to global radiation and air temperature. At noon, when global radiation was maximal, nest temperature exceeded air temperature by up to 11.2-16.5 degrees C depending on nest type. In addition, thermal gradients of amplitude from 6.85 to 15.5 degrees C were observed within nests, the upper part being the warmest. Second, we developed a biophysical model to predict temperature inside PPM nests based on heat transfer equations and to explain this important temperature excess. A simple model version accurately predicted experimental measurements, confirming that nest temperature is driven mainly by radiation load. Finally, the model showed that nest temperature increases at the same rate as air temperature change. We conclude that some pest insects already live in warm microclimates by building their own sheltering nest. This effect should be considered when studying the impact of climate change on phenology and distribution.",2021,10.1016/j.jtherbio.2021.102947,98,NA,NA,102947,Microclimate; Pine processionary moth; Biophysical ecology; Heat gain; Nest; Thermal niche
article,The effect of prolonged intense physical exercise of special forces volunteers on their plasma protein denaturation profile examined by differential scanning calorimetry,"Mourtakos, Stamatis and Philippou, Anastassios and Papageorgiou, Anastasios and Lembessis, Peter and Zaharinova, Stella and Hasanova, Yozlyam and Koynova, Rumiana and Bersimis, Fragiskos and Tenchov, Boris and Geladas, Nikolaos and Mikros, Emmanuel and Sidossis, Lampros S. and Koutsilieris, Michael",JOURNAL OF THERMAL BIOLOGY,"The human blood plasma proteome profile has been an area of intensive investigation and differential scanning calorimetry (DSC) has come forward as a novel tool in analyzing plasma heat capacity changes to monitor various physiological responses in health and disease. This study used DSC to assess potential alterations in the plasma heat capacity profile of albumin and globulins during extremely demanding physical exercise. We monitored the changes in denaturation profiles of those plasma proteins for five consecutive days of an extraordinary exercise training schedule in 14 young male Special Forces volunteers, as well as after a 30-day recovery period. The major effect of the prolonged intense exercise was the continuous upward shift of the albumin peak by 2??3 ?C on the initial days of exercise, with a tendency to plateau circa the 5th day of exercise. In addition, some redistribution of the denaturational enthalpy was observed upon exercise, where the globulins peak increased relative to the albumin peak. Noteworthy, the alterations in the plasma proteome denaturational profiles were not persistent, as virtually full recovery of the initial status was observed after 30 days of recovery. Our findings indicate that 5 days of exhaustive physical exercise of highly trained individuals enhanced the thermal stability of plasma albumin shifting its denaturational transition to higher temperatures. We surmise that these effects may be a result of increased blood oxygenation during the prolonged intense exercise and, consequently, of albumin oxidation as part of the overall adaptation mechanisms of the body to extreme physical and/ or oxidative stress.",2021,10.1016/j.jtherbio.2021.102860,96,NA,NA,102860,DSC; Exhaustive exercise; Protein denaturation; Special forces
