type,title,authors,journal,abstract,year,doi,volume,issue,pages,article_number,keywords
article,Cardiovascular contributions and energetic costs of thermoregulation in ectothermic vertebrates,"Parlin, Adam F. and Schaeffer, Paul J.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Ectothermic vertebrates use a suite of physiological and behavioral mechanisms to thermoregulate, which result in various thermoregulatory strategies from thermoconformity to thermoregulation. Here, we present a novel synthesis of theoretical and empirical methods to determine cardiovascular contributions to heat transfer in free-living ectothermic vertebrates. We start by identifying the fundamental components of heat transfer and the cardiovascular mechanisms for physiological modulation of heat exchange, and then integrate these components into a single, integrative framework: the cardiovascular heat exchange framework (CHEF). We demonstrate that this framework can identify details of the thermoregulatory strategy in two turtle species, most notably the preponderance of instances where turtles use physiological mechanisms to avoid overheating, suggesting vulnerability to climate change. As modulated physiological contributions to heat flow incur a greater energy demand than relying on unmodulated passive heat transfer, we then asked whether we could characterize the energetic costs of thermoregulation. We measured field metabolic rate (FMR) in free-living turtles and used the CHEF to determine FMR while actively or passively thermoregulating. Comparing an individual's actual FMR to the rate calculated assuming absence of thermoregulation revealed that painted turtles, a partial thermoregulator, elevate their daily energy expenditure (DEE) by about 25\%, while box turtles, a thermoconformer, have a DEE that is nearly unchanged as a result of thermoregulation. This integrative framework builds a new paradigm that provides a mechanism to explain correlations between energy demand and thermoregulatory strategy, quantifies the energetic costs of thermoregulation, and identifies the role of cardiovascular contributions to thermoregulation in free-living animals.",2022,10.1242/jeb.243095,225,"1, SI",NA,jeb243095,Thermoconformer; Thermoregulator; Biologging; Field metabolic rate; Heart rate; Modeling heat transfer; Daily energy expenditure; Big data
article,"Mitochondrial responses towards intermittent heat shocks in the eastern oyster, <i>Crassostrea virginica</i>","Hraoui, Georges and Breton, Sophie and Miron, Gilles and Boudreau, Luc H. and Hunter-Manseau, Florence and Pichaud, Nicolas",JOURNAL OF EXPERIMENTAL BIOLOGY,"Frequent heat waves caused by climate change can give rise to physiological stress in many animals, particularly in sessile ectotherms such as bivalves. Most studies characterizing thermal stress in bivalves focus on evaluating the responses to a single stress event. This does not accurately reflect the reality faced by bivalves, which are often subject to intermittent heat waves. Here, we investigated the effect of intermittent heat stress on mitochondrial functions of the eastern oyster, Crassostrea virginica, which play a key role in setting the thermal tolerance of ectotherms. Specifically, we measured changes in mitochondrial oxygen consumption and H2O2 emission rates before, during and after intermittent 7.5 degrees C heat shocks in oysters acclimated to 15 and 22.5 degrees C. Our results showed that oxygen consumption was impaired following the first heat shock at both acclimation temperatures. After the second heat shock, results for oysters acclimated to 15 degrees C indicated a return to normal. However, oysters acclimated to 22.5 degrees C struggled more with the compounding effects of intermittent heat shocks as denoted by an increased contribution of FAD-linked substrates to mitochondrial respiration as well as high levels of H2O2 emission rates. However, both acclimated populations showed signs of potential recovery 10 days after the second heat shock, reflecting a surprising resilience to heat waves by C. virginica. Thus, this study highlights the important role of acclimation in the oyster's capacity to weather intermittent heat shock.",2021,10.1242/jeb.242745,224,17,NA,jeb242745,Climate change; Mitochondria; Reactive oxygen species; Aquatic ectotherms; Thermal sensitivity; Metabolism
article,Plasticity in parental effects confers rapid larval thermal tolerance in the estuarine anemone <i>Nematostella vectensis</i>,"Rivera, Hanny E. and Chen, Cheng-Yi and Gibson, Matthew C. and Tarrant, Ann M.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Parental effects can prepare offspring for different environments and facilitate survival across generations. We exposed parental populations of the estuarine anemone, Nematostella vectensis, from Massachusetts to elevated temperatures and quantified larval mortality across a temperature gradient. We found that parental exposure to elevated temperatures resulted in a consistent increase in larval thermal tolerance, as measured by the temperature at which 50\% of larvae die (LT50), with a mean increase in LT50 of 0.3 degrees C. Larvae from subsequent spawns returned to baseline thermal thresholds when parents were returned to normal temperatures, indicating plasticity in these parental effects. Histological analyses of gametogenesis in females suggested that these dynamic shifts in larval thermal tolerance may be facilitated by maternal effects in non-overlapping gametic cohorts. We also compared larvae from North Carolina (a genetically distinct population with higher baseline thermal tolerance) and Massachusetts parents, and observed that larvae from heat-exposed Massachusetts parents had thermal thresholds comparable to those of larvae from unexposed North Carolina parents. North Carolina parents also increased larval thermal tolerance under the same high-temperature regime, suggesting that plasticity in parental effects is an inherent trait for N. vectensis. Overall, we find that larval thermal tolerance in N. vectensis shows a strong genetic basis and can be modulated by parental effects. Further understanding of the mechanisms behind these shifts can elucidate the fate of thermally sensitive ectotherms in a rapidly changing thermal environment.",2021,10.1242/jeb.236745,224,5,NA,jeb236745,Acclimation; Cnidaria; LT50; Maternal effects; Paternal effects; Thermal limits
article,Both maternal and embryonic exposure to mild hypoxia influence embryonic development of the intertidal gastropod <i>Littorina littorea</i>,"McCoy, James C. S. and Spicer, I, John and Tills, Oliver and Rundle, Simon D.",JOURNAL OF EXPERIMENTAL BIOLOGY,"There is growing evidence that maternal exposure to environmental stressors can alter offspring phenotype and increase fitness. Here, we investigate the relative and combined effects of maternal and developmental exposure to mild hypoxia (65 and 74\% air saturation, respectively) on the growth and development of embryos of the marine gastropod Littorina littorea. Differences in embryo morphological traits were driven by the developmental environment, whereas the maternal environment and interactive effects of maternal and developmental environment were the main driver of differences in the timing of developmental events. While developmental exposure to mild hypoxia significantly increased the area of an important respiratory organ, the velum, it significantly delayed hatching of veliger larvae and reduced their size at hatching and overall survival. Maternal exposure had a significant effect on these traits, and interacted with developmental exposure to influence the time of appearance of morphological characters, suggesting that both are important in affecting developmental trajectories. A comparison between embryos that successfully hatched and those that died in mild hypoxia revealed that survivors exhibited hypertrophy in the velum and associated preoral cilia, suggesting that these traits are linked with survival in low-oxygen environments. We conclude that both maternal and developmental environments shape offspring phenotype in a species with a complex developmental life history, and that plasticity in embryo morphology arising from exposure to even small reductions in oxygen tensions affects the hatching success of these embryos.",2020,10.1242/jeb.221895,223,20,NA,jeb221895,Developmental plasticity; Gastropod; Maternal effects; Planktotroph
article,"An appetite for invasion: digestive physiology, thermal performance and food intake in lionfish (<i>Pterois</i> spp.)","Steell, S. Clay and Van Leeuwen, Travis E. and Brownscombe, Jacob W. and Cooke, Steven J. and Eliason, Erika J.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Species invasions threaten global biodiversity, and physiological characteristics may determine their impact. Specific dynamic action (SDA; the increase in metabolic rate associated with feeding and digestion) is one such characteristic, strongly influencing an animal's energy budget and feeding ecology. We investigated the relationship between SDA, scope for activity, metabolic phenotype, temperature and feeding frequency in lionfish (Pterois spp.), which are invasive to western Atlantic marine ecosystems. Intermittent-flow respirometry was used to determine SDA, scope for activity and metabolic phenotype at 26 degrees C and 32 degrees C. Maximum metabolic rate occurred during digestion, as opposed to exhaustive exercise, as in more athletic species. SDA and its duration (SDA(dur)) were 30\% and 45\% lower at 32 degrees C than at 26 degrees C, respectively, and lionfish ate 42\% more at 32 degrees C. Despite a 32\% decline in scope for activity from 26 degrees C to 32 degrees C, aerobic scope may have increased by 24\%, as there was a higher range between standard metabolic rate (SMR) and peak SDA (SDA(peak); the maximum postprandial metabolic rate). Individuals with high SMR and low scope for activity phenotypes had a less costly SDA and shorter SDA(dur) but a higher SDA(peak). Feeding frequently had a lower and more consistent cost than consuming a single meal, but increased SDA(peak). These findings demonstrate that: (1) lionfish are robust physiological performers in terms of SDA and possibly aerobic scope at temperatures approaching their thermal maximum, (2) lionfish may consume more prey as oceans warm with climate change, and (3) metabolic phenotype and feeding frequency may be important mediators of feeding ecology in fish.",2019,10.1242/jeb.209437,222,19,NA,jeb209437,Invasive species; Metabolic phenotype; Specific dynamic action; Thermal physiology; Temperature
article,Effects of prolonged anoxia on electrical activity of the heart in crucian carp (<i>Carassius carassius</i>),"Tikkanen, Elisa and Haverinen, Jaakko and Egginton, Stuart and Hassinen, Minna and Vornanen, Matti",JOURNAL OF EXPERIMENTAL BIOLOGY,"The effects of sustained anoxia on cardiac electrical excitability were examined in the anoxia-tolerant crucian carp (Carassius carassius). The electrocardiogram (ECG) and expression of excitationcontraction coupling genes were studied in fish acclimatised to normoxia in summer (+ 18 degrees C) or winter (+ 2 degrees C), and in winter fish after 1, 3 and 6 weeks of anoxia. Anoxia induced a sustained bradycardia from a heart rate of 10.3 +/- 0.77 beats min(-1) to 4.1 +/- 0.29 beats min(-1) (P<0.05) after 5 weeks, and heart rate slowly recovered to control levels when oxygen was restored. Heart rate variability greatly increased under anoxia, and completely recovered under reoxygenation. The RT interval increased from 2.8 +/- 0.34 s in normoxia to 5.8 +/- 0.44 s under anoxia (P<0.05), which reflects a doubling of the ventricular action potential (AP) duration. Acclimatisation to winter induced extensive changes in gene expression relative to summer-acclimatised fish, including depression in those genes coding for the sarcoplasmic reticulum calcium pump (Serca2a\_q2) and ATP-sensitive K+ channels (Kir6.2) (P<0.05). Genes of delayed rectifier K+ (kcnh6) and Ca2+ channels (cacna1c) were up-regulated in winter fish (P<0.05). In contrast, the additional challenge of anoxia caused only minor changes in gene expression, e. g. depressed expression of Kir2.2b K+ channel gene (kcnj12b), whereas expression of Ca2+ (cacna1a, cacna1c and cacna1g) and Na+ channel genes (scn4a and scn5a) was not affected. These data suggest that low temperature pre-conditions the crucian carp heart for winter anoxia, whereas sustained anoxic bradycardia and prolongation of AP duration are directly induced by oxygen shortage without major changes in gene expression.",2017,10.1242/jeb.145177,220,3,445-454,NA,Anoxia tolerance; Bradycardia; Fish heart; Electrical excitability; Excitation-contraction coupling; Seasonal acclimatisation
article,The effect of temperature on haemoglobin-oxygen binding affinity in regionally endothermic and ectothermic sharks,"Morrison, Phillip R. and Bernal, Diego and Sepulveda, Chugey A. and Brauner, Colin J.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Haemoglobin (Hb)-O2 binding affinity typically decreases with increasing temperature, but several species of ectothermic and regionally endothermic fishes exhibit reduced Hb thermal sensitivity. Regionally endothermic sharks, including the common thresher shark (Alopias vulpinus) and lamnid sharks such as the shortfin mako shark (Isurus oxyrinchus), can maintain select tissues and organs warmer than ambient temperature by retaining metabolic heat with vascular heat exchangers. In the ectothermic bigeye thresher shark (Alopias superciliosus), diurnal movements above and below the thermocline subject the tissues, including the blood, to a wide range of operating temperatures. Therefore, blood-O2 transport must occur across internal temperature gradients in regionally endothermic species, and over the range of environmental temperatures encountered by the ectothermic bigeye thresher shark. While previous studies have shown temperature-independent Hb-O2 affinity in lamnid sharks, including shortfin mako, the Hb-O2 affinity of the common and bigeye thresher sharks is unknown. Therefore, we examined the effect of temperature on whole-blood Hb-O2 affinity in common thresher shark and bigeye thresher shark. For comparison, analyses were also conducted on the shortfin mako shark and two ectothermic species, blue shark (Prionace glauca) and spiny dogfish (Squalus acanthias). Blood-O2 binding affinity was temperature independent for common thresher shark and shortfin mako shark, which should prevent internal temperature gradients from negatively affecting blood-O2 transport. Blue shark and spiny dogfish blood-O2 affinity decreased with increasing temperature, as expected, but bigeye thresher shark blood exhibited both a reduced temperature dependence and a high Hb-O2 affinity, which likely prevents large changes in environment temperature and low environmental oxygen from affecting O2 uptake.",2023,10.1242/jeb.244979,226,2,NA,jeb244979,Hb thermal sensitivity; Blood-O2 transport; Lamnidae; Alopiidae; Blood; Regional endothermy
article,Skeletal muscle metabolism in sea-acclimatized king penguins. II. Improved efficiency of mitochondrial bioenergetics,"Roussel, Damien and Marmillot, Vincent and Monternier, Pierre-Axel and Bourguignon, Aurore and Toullec, Gaelle and Romestaing, Caroline and Duchamp, Claude",JOURNAL OF EXPERIMENTAL BIOLOGY,"At fledging, juvenile king penguins (Aptenodytes patagonicus) must overcome the tremendous energetic constraints imposed by their marine habitat, including during sustained extensive swimming activity and deep dives in cold seawater. Both endurance swimming and skeletal muscle thermogenesis require high mitochondrial respiratory capacity while the submerged part of dive cycles repeatedly and greatly reduces oxygen availability, imposing a need for solutions to conserve oxygen. The aim of the present study was to determine in vitro whether skeletal muscle mitochondria become more `thermogenic' to sustain heat production or more `economical' to conserve oxygen in sea-acclimatized immature penguins (hereafter immatures, compared with terrestrial juveniles. Rates of mitochondrial oxidative phosphorylation were measured in permeabilized fibers and mitochondria from the pectoralis muscle. Mitochondrial ATP synthesis and coupling efficiency were measured in isolated muscle mitochondria. The mitochondrial activities of respiratory chain complexes and citrate synthase were also assessed. The results showed that respiration, ATP synthesis and respiratory chain complex activities in pectoralis muscles were increased by sea acclimatization. Furthermore, muscle mitochondria were on average 30-45\% more energy efficient in sea-acclimatized immatures than in pre-fledging juveniles, depending on the respiratory substrate used (pyruvate, palmitoylcamitine). Hence sea acclimatization favors the development of economical management of oxygen, decreasing the oxygen needed to produce a given amount of ATP. This mitochondrial phenotype may improve dive performance during the early marine life of king penguins, by extending their aerobic dive limit.",2020,10.1242/jeb.233684,223,21,NA,jeb233684,Bioenergetics; Marine birds; Mitochondria; Oxidative phosphorylation
article,Mitochondrial phenotypic flexibility enhances energy savings during winter fast in king penguin chicks,"Monternier, Pierre-Axel and Marmillot, Vincent and Rouanet, Jean-Louis and Roussel, Damien",JOURNAL OF EXPERIMENTAL BIOLOGY,"Energy conservation is a key priority for organisms that live in environments with seasonal shortages in resource supplies or that spontaneously fast during their annual cycle. The aim of this study was to determine whether the high fasting endurance of winter-acclimatized king penguin chicks (Aptenodytes patagonicus) is associated with an adjustment of mitochondrial bioenergetics in pectoralis muscle, the largest skeletal muscle in penguins. The rates of mitochondrial oxygen consumption, and ATP synthesis and mitochondrial efficiency (ATP/O ratio) were measured in winter-acclimatized chicks. We used pyruvate/malate and palmitoyl-L-carnitine/malate as respiratory substrates and results from naturally fasted chicks were compared to experimentally re-fed chicks. Bioenergetics analysis of pectoralis muscle revealed that mitochondria are on average 15\% more energy efficient in naturally fasted than in experimentally fed chicks, indicating that fasted birds consume less nutrients to sustain their energy-demanding processes. We also found that moderate reductions in temperature from 38 C to 30 C further increase by 23\% the energy coupling efficiency at the level of mitochondria, suggesting that king penguin chicks realize additional energy savings while becoming hypothermic during winter. It has been calculated that this adjustment of mitochondrial efficiency in skeletal muscle may contribute to nearly 25\% of fasting-induced reduction in mass-specific metabolic rate measured in vivo. The present study shows that the regulation of mitochondrial efficiency triggers the development of an economical management of resources, which would maximize the conservation of endogenous fuel stores by decreasing the cost of living in fasted winter-acclimatized king penguin chicks.",2014,10.1242/jeb.104505,217,15,2691-2697,NA,Bird; Skeletal muscle; Mitochondria; Energy efficiency; Starvation
article,Hypoxia impairs blood glucose homeostasis in naked mole-rat adult subordinates but not queens,"Ojaghi, Mohammad and Pamenter, Matthew E.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Naked mole -rats (NMRs) are among the most hypoxia-tolerant mammals and metabolize only carbohydrates in hypoxia. Glucose is the primary building block of dietary carbohydrates, but how blood glucose is regulated during hypoxia has not been explored in NMRs. We hypothesized that NMRs mobilize glucose stores to support anaerobic energy metabolism in hypoxia. To test this, we treated newborn, juvenile and adult (subordinate and queen) NMRs in normoxia (21\% O 2 ) or hypoxia (7, 5 or 3\% O 2 ), while measuring metabolic rate, body temperature and blood [}glucose]. We also challenged animals with glucose, insulin or insulin -like growth factor1 (IGF-1) injections and measured the rate of glucose clearance in normoxia and hypoxia. We found that: (1) blood {[}glucose] increases in moderate hypoxia in queens and pups, but only in severe hypoxia in adult subordinates and juveniles; (2) glucose tolerance is similar between developmental stages in normoxia, but glucose clearance times are 2- to 3 -fold longer in juveniles and subordinates than in queens or pups in hypoxia; and (3) reoxygenation accelerates glucose clearance in hypoxic subordinate adults. Mechanistically, (4) insulin and IGF-1 reduce blood {[}glucose] in subordinates in both normoxia but only IGF-1 impacts blood {[}glucose] in hypoxic queens. Our results indicate that insulin signaling is impaired by hypoxia in NMRs, but that queens utilize IGF-1 to overcome this limitation and effectively regulate blood glucose in hypoxia. This suggests that sexual maturation impacts blood glucose handling in hypoxic NMR queens, which may allow queens to spend longer periods of time in hypoxic nest chambers.",2024,10.1242/jeb.247537,227,10,NA,247537,Insulin; Development; Juvenile; Pup; Breeder
article,Is hypoxia vulnerability in fishes a by-product of maximum metabolic rate?,"Esbaugh, Andrew J. and Ackerly, Kerri L. and Dichiera, Angelina M. and Negrete, Benjamin",JOURNAL OF EXPERIMENTAL BIOLOGY,"The metabolic index concept combines metabolic data and known thermal sensitivities to estimate the factorial aerobic scope of animals in different habitats, which is valuable for understanding the metabolic demands that constrain species' geographical distributions. An important assumption of this concept is that the O-2 supply capacity (which is equivalent to the rate of oxygen consumption divided by the environmental partial pressure of oxygen: (M) over dotO(2)/PO2) is constant at O-2 tensions above the critical O-2 threshold (i.e. the PO2 where O-2 uptake can no longer meet metabolic demand). This has led to the notion that hypoxia vulnerability is not a selected trait, but a by-product of selection on maximum metabolic rate. In this Commentary, we explore whether this fundamental assumption is supported among fishes. We provide evidence that O-2 supply capacity is not constant in all fishes, with some species exhibiting an elevated O-2 supply capacity in hypoxic environments. We further discuss the divergent selective pressures on hypoxia- and exercise-based cardiorespiratory adaptations in fishes, while also considering the implications of a hypoxia-optimized O-2 supply capacity for the metabolic index concept.",2021,10.1242/jeb.232520,224,13,NA,jeb232520,Metabolic index; Aerobic scope; Exercise; Critical oxygen threshold; Climate change; Ocean warming
article,Effects of both cold and heat stress on the liver of the giant spiny frog (<i>Quasipaa spinosa</i>): stress response and histological changes,"Liu, Ze-Peng and Gu, Wen-Bin and Tu, Dan-Dan and Zhu, Qi-Hui and Zhou, Yi-Lian and Wang, Cong and Wang, Lan-Zhi and Shu, Miao-An",JOURNAL OF EXPERIMENTAL BIOLOGY,"Ambient temperature-associated stress can affect normal physiological functions in ectotherms. To assess the effects of cold or heat stress on amphibians, giant spiny frogs (Quasipaa spinosa) were acclimated at 22 degrees C followed by exposure to 5 degrees C or 30 degrees C for 0, 3, 6, 12, 24 and 48 h, respectively. Histological alterations, apoptotic index, generation of mitochondria! reactive oxygen species (ROS), antioxidant activity indices and stress-response gene expression in frog livers were subsequently determined. Results showed that many fat droplets appeared after 12 h of heat stress and the percentage of melanomacrophage centres significantly changed after 48 h at both stress conditions. Furthermore, the mitochondrial ROS levels were elevated in a time-dependent manner up to 6 h and 12 h in the cold and heat stress groups, respectively. The activities of superoxide dismutase, glutathione peroxidase and catalase were successively increased with increasing periods of cold or heat exposure, and their gene expression levels showed similar changes in both stress conditions. Most tested heat shock protein (HSP) genes were sensitive to temperature exposure, and the expression profiles of most apoptosis-related genes was significantly upregulated at 3 and 48 h under cold and heat stress, respectively. Apoptotic index at 48 h under cold stress was significantly higher than that under heat stress. Notably, lipid droplets, HSP30, HSP70 and HSP110 might be suitable bioindicators of heat stress. The results of these alterations at physiological, biochemical and molecular levels might contribute to a better understanding of the stress response of Q. spinosa, and perhaps amphibians more generally, under thermal stress.",2018,10.1242/jeb.186379,221,21,NA,jeb186379,Amphibian; Thermal stress; Histological alterations; Oxidative stress; Apoptosis; Stress response gene
article,"The engineering of the giant dragonflies of the Permian: revised body mass, power, air supply, thermoregulation and the role of air density","Cannell, Alan E. R.",JOURNAL OF EXPERIMENTAL BIOLOGY,"An engineering examination of allometric and analogical data on the flight of giant Permian insects (Protodonata, Meganeura or griffinflies) indicates that previous estimates of the body mass of these insects are too lowand that the largest of these insects (wingspan of 70 cm or more) would have had a mass of 100-150 g, several times greater than previously thought. Here, the power needed to generate lift and fly at the speeds typical of modern large dragonflies is examined together with the metabolic rate and subsequent heat generated by the thoracic muscles. This evaluation agrees with previous work suggesting that the larger specimens would rapidly overheat in the high ambient temperatures assumed in the Permian. Various extant mechanisms of thermoregulation are modelled and quantified, including behaviour, radiation and the constraints on convective respiration and evaporation imposed by air flow through spiracles. However, the effects of these on cooling an overheated insect are found to be limited. Instead, an examination of the heat budget in the flight medium indicates that, at about 1.6 bar (160 kPa), thermoregulation supply enters into equilibrium and, even at high ambient temperatures, overheating can be avoided and enough oxygen sourced. This approach indicates how fossil biology can be used to examine past atmospheres.",2018,10.1242/jeb.185405,221,19,NA,jeb185405,Protodonata; Flight; Meganeura; Atmospheric density
article,Seasonal variation in the thermal responses to changing environmental temperature in the world's northernmost land bird,"Nord, Andreas and Folkow, Lars P.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Arctic homeotherms counter challenges at high latitudes using a combination of seasonal adjustments in pelage/plumage, fat deposition and intricate thermoregulatory adaptations. However, there are still gaps in our understanding of their thermal responses to cold, particularly in Arctic birds. Here, we have studied the potential use of local heterothermy (i.e. tissue cooling that can contribute to significantly lower heat loss rate) in Svalbard ptarmigan (Lagopus muta hyperborea) - the world's northernmost land bird. We exposed birds kept under simulated Svalbard photoperiod to low ambient temperatures (T-a; between 0 and -30 degrees C) during three seasons (early winter, late winter, summer), whilst recording resting metabolic rate (RMR), core temperature (T-c) and several cutaneous temperatures. Leg skin temperature varied the most, but still only by up to similar to 15 degrees C, whereas body trunk skin temperature changed < 1 degrees C when T-a decreased from 0 to -30 degrees C. At the same time, Tc increased by 0.9 degrees C, concomitant with increased RMR. This was probably driven by the triggering of cerebral thermosensors in response to cooling of the poorly insulated head, the skin of which was 5.4 degrees C colder at -30 degrees C than at 0 degrees C. Thermal conductance in winter was higher in yearlings, probably because they were time/resource constrained from acquiring a high-quality plumage and sufficient fat reserves as a result of concomitant body growth. In conclusion, Svalbard ptarmigan do not employ extensive local heterothermy for cold protection but instead rely on efficient thermogenesis combined with excellent body insulation. Hence, cold defence in the world's northernmost land bird is not mechanistically much different from that of its lower latitude relatives.",2018,10.1242/jeb.171124,221,1,NA,jeb171124,Arctic; Heterothermy; Heat loss rate; Peripheral temperature; Seasonal acclimatization; Thermoregulation
article,"Maternal basking regime has complex implications for birthdate and offspring phenotype in a nocturnally foraging, viviparous gecko","Cree, Alison and Hare, Kelly M.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Maternal basking regime can affect gestation length in viviparous squamates, but effects on offspring phenotype in species with extended pregnancies and ability to delay the birth season are unclear. We investigated the effects of three maternal basking regimes on maternal thermoregulation, gestation length, pregnancy outcome and offspring phenotype in the gecko Woodworthia `Otago/Southland'. This long-lived (30+ years), nocturnal forager has field pregnancies lasting up to 14 months, with fully developed offspring maintained in utero over winter. Within regimes, we also compared outcomes for spontaneous (early) deliveries with those from induced (late) deliveries to test the `adaptive prolongation of pregnancy' hypothesis. Although a cool regime significantly extended gestation, the effect was reduced by increased maternal basking, and embryonic development under the cool regime was just as successful. Offspring from spontaneous births (but not induced births) were smaller and grew more slowly when from the cool regime. However, induced offspring did not differ in consistent ways from those delivered spontaneously and offspring from all groups had high viability, similar use of warm retreat sites and similar sprint speeds. Thus, consistent evidence for adaptive prolongation of pregnancy was lacking. Unusually for squamates, pregnant females can begin vitellogenesis before giving birth, and a profound drop in maternal body temperature near the end of pregnancy (similar to 6.3 degrees C, confirmed under the warm regime) may assist survival of embryos in utero. Female lizards that maintain fully developed embryos in utero have the potential to make complex trade-offs among birthdate, offspring phenotype and future reproduction.",2016,10.1242/jeb.140020,219,18,2934-2943,NA,Developmental plasticity; Gestation; Selected temperature; Vitellogenesis; Viviparity; Woodworthia
article,Aerobic scope increases throughout an ecologically relevant temperature range in coho salmon,"Raby, Graham D. and Casselman, Matthew T. and Cooke, Steven J. and Hinch, Scott G. and Farrell, Anthony P. and Clark, Timothy D.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Aerobic scope (AS) has been proposed as a functional measurement that can be used to make predictions about the thermal niche of aquatic ectotherms and hence potential fitness outcomes under future warming scenarios. Some salmonid species and populations, for example, have been reported to exhibit different thermal profiles for their AS curves such that AS peaks around the modal river temperature encountered during the upriver spawning migration, suggesting species-and population-level adaptations to river temperature regimes. Interestingly, some other salmonid species and populations have been reported to exhibit AS curves that maintain an upwards trajectory throughout the ecologically relevant temperature range rather than peaking at a modal temperature. To shed further light on this apparent dichotomy, we used adult coho salmon (Oncorhynchus kisutch) to test the prediction that peak AS coincides with population-specific, historically experienced river temperatures. We assessed AS at 10 and 15 degrees C, which represent a typical river migration temperature and the upper limit of the historically experienced temperature range, respectively. We also examined published data on AS in juvenile coho salmon in relation to new temperature data measured from their freshwater rearing environments. In both cases, AS was either maintained or increased modestly throughout the range of ecologically relevant temperatures. In light of existing evidence and the new data presented here, we suggest that when attempting to understand thermal optima for Pacific salmon and other species across life stages, AS is a useful metric of oxygen transport capacity but other thermally sensitive physiological indices of performance and fitness should be considered in concert.",2016,10.1242/jeb.137166,219,12,1922-1931,NA,Oxygen- and capacity-limited thermal tolerance; OCLTT; Thermal ecology; Oncorhynchus kisutch; Metabolism; Respirometry; Swim tunnel; Exercise; Fish
article,Thermal dependence of cardiac function in arctic fish: implications of a warming world,"Franklin, Craig. E. and Farrell, Anthony P. and Altimiras, Jordi and Axelsson, Michael",JOURNAL OF EXPERIMENTAL BIOLOGY,"With the Arctic experiencing one of the greatest and most rapid increases in sea temperatures in modern time, predicting how Arctic marine organisms will respond to elevated temperatures has become crucial for conservation biology. Here, we examined the thermal sensitivity of cardiorespiratory performance for three closely related species of sculpins that inhabit the Arctic waters, two of which, Gymnocanthus tricuspis and Myoxocephalus scorpioides, have adapted to a restricted range within the Arctic, whereas the third species, Myoxocephalus scorpius, has a wider distribution. We tested the hypothesis that the fish restricted to Arctic cold waters would show reduced cardiorespiratory scope in response to an increase in temperature, as compared with the more eurythermal M. scorpius. As expected from their biogeography, M. scorpioides and G. tricuspis maximised cardiorespiratory performance at temperatures between 1 and 4 degrees C, whereas M. scorpius maximised performance over a wider range of temperatures (1-10 degrees C). Furthermore, factorial scope for cardiac output collapsed at elevated temperature for the two high-latitude species, negatively impacting their ability to support aerobically driven metabolic processes. Consequently, these results concurred with our hypothesis, suggesting that the sculpin species restricted to the Arctic are likely to be negatively impacted by increases in ocean temperatures.",2013,10.1242/jeb.087130,216,22,4251-4255,NA,cardiovascular; scope; temperature; conservation physiology
article,"Cardiac and behavioural responses to hypoxia and warming in free-swimming gilthead seabream, <i>Sparus aurata</i>","Mignucci, Alexandre and Bourjea, Jerome and Forget, Fabien and Allal, Hossein and Dutto, Gilbert and Gasset, Eric and McKenzie, David J.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Gilthead seabream were equipped with intraperitoneal biologging tags to investigate cardiac responses to hypoxia and warming, comparing when fish were either swimming freely in a tank with conspecifics or confined to individual respirometers. After tag implantation under anaesthesia, heart rate (f(H)) required 60 h to recover to a stable value in a holding tank. Subsequently, when undisturbed under control conditions (normoxia, 21 degrees C), mean f(H) was always significantly lower in the tank than in the respirometers. In progressive hypoxia (100\% to 15\% oxygen saturation), mean f(H) in the tank was significantly lower than in the respirometers at oxygen levels down to 40\%, with significant bradycardia in both holding conditions below this level. Simultaneous logging of tri-axial body acceleration revealed that spontaneous activity, inferred as the variance of external acceleration (VAR(m)), was low and invariant in hypoxia. Warming (21 to 31 degrees C) caused progressive tachycardia with no differences in f(H) between holding conditions. Mean VAR(m) was, however, significantly higher in the tank during warming, with a positive relationship between VAR(m) and f(H) across all temperatures. Therefore, spontaneous activity contributed to raising f(H) of fish in the tank during warming. Mean f(H) in respirometers had a highly significant linear relationship with mean rates of oxygen uptake, considering data from hypoxia and warming together. The high f(H) of confined seabream indicates that respirometry techniques may bias estimates of metabolic traits in some fishes, and that biologging on free-swimming fish will provide more reliable insight into cardiac and behavioural responses to environmental stressors by fish in their natural environment.",2021,10.1242/jeb.242397,224,14,NA,jeb242397,Heart rate; Acceleration; Biologging; Respirometry; Star-Oddi; Confinement; Oxygen saturation; Teleost
