type,title,authors,journal,abstract,year,doi,volume,issue,pages,article_number,keywords
article,Hiding opaque eyes in transparent organisms: a potential role for larval eyeshine in stomatopod crustaceans,"Feller, K. D. and Cronin, T. W.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Opaque screening pigments are a fundamental requisite for preserving resolution in image-forming eyes. Possession of any type of image-forming eye in a transparent, pelagic animal will thus undermine the ability of that animal to be invisible in the water column. Transparent, pelagic animals must therefore deal with the trade-off between the ability to see and the ability of other animals to see them. Stomatopod larvae, like many transparent crustaceans, possess specialized optics in their compound eyes that minimize the volume of the opaque retina. Though the volumes of these retinas are reduced, their opacity remains conspicuous to an observer. The light reflected from structures overlying the retinas of stomatopod crustacean larval eyes, referred to here as eyeshine, is hypothesized to further reduce the visibility of opaque retinas. Blue or green wavelengths of light are most strongly reflected in stomatopod larval eyeshine, suggesting a putative spectral matching to the light environment against which the larval eyes are viewed. We tested the efficacy of stomatopod crustacean larval eyeshine as an ocular camouflaging mechanism by photographing larvae in their natural light environment and analysing the contrast of eyes with the background light. To test for spectral matching between stomatopod larval eyeshine and the background light environment, we characterized the spectrum of eyeshine and calculated its performance using radiometric measurements collected at the time of each photographic series. These results are the first to demonstrate an operative mirror camouflage matched in both spectrum and radiance to the pelagic background light environment.",2014,10.1242/jeb.108076,217,18,3263-3273,NA,Camouflage; Larva; Stomatopod; Visual ecology
article,A mechanical approach to understanding the impact of the nematode <i>Anguillicoloides crassus</i> on the European eel swimbladder,"Currie, Helen A. L. and Martin, Nicholas Flores and Garcia, Gerardo Espindola and Davis, Frances M. and Kemp, Paul S.",JOURNAL OF EXPERIMENTAL BIOLOGY,"One of the most detrimental factors in the drastic decline of the critically endangered European eel (Anguilla anguilla) was the inadvertent introduction of the invasive nematode Anguillicoloides crassus. Infection primarily affects the swimbladder, a gas-filled organ that enables the eel to control its depth in the water. A reduction in swimbladder function may be fatal for eel undergoing their spawning migration to the Sargasso Sea, a journey of over 5000 km. Although the physiological damage caused by this invasive parasite is well studied through the use of quantifiable gross pathological indices, providing a good measure of the swimbladder health status, they cannot separate the role of mechanical and morphological damage. Our study examined the appropriateness of three commonly used indices as a measure of mechanical damage by performing uniaxial tensile tests on swimbladder specimens obtained from an infected eel population. When the test results were compared with the gross pathological indices it was found that thickness correlated most strongly with mechanical damage, both confirming and, more importantly, explaining the counterintuitive findings of earlier work. In a damaged swimbladder, the immune response leads to a trade-off; increasing wall thickness raises the pressure required for organ rupture but decreases strength. The results indicate that for moderate infection the mechanical integrity of the swimbladder can be maintained. For severe infection, however, a reduction in mechanical integrity may reach a tipping point, thereby affecting the successful completion of their oceanic migration.",2020,10.1242/jeb.219808,223,17,NA,jeb219808,European eel; Mechanical damage; Parasite; Swimbladder
article,"Dietary phosphate affects food selection, post-ingestive phosphorus fate, and performance of a polyphagous herbivore","Cease, Arianne J. and Fay, Michelle and Elser, James J. and Harrison, Jon F.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Comparisons of the carbon, nitrogen and phosphorus (P) content of plants and insect herbivores suggests that P limitation and herbivore foraging to balance P intake could be common. However, the lack of synthetic diets for testing the effects of lower ranges of dietary P has been a major impediment to experimental assessment of the ecological importance of, and physiological responses to, P limitation for terrestrial herbivores. We manipulated dietary P content (\%P) over its observed range in terrestrial foliage using artificial diets containing near-optimal content of other nutrients for the grasshopper Schistocerca americana. Over much of the ecologically relevant range, when consuming single diets over a lifetime, higher P stimulated growth rates and increased survival, with an optimal dietary \%P of 0.25-0.50\% when measured throughout development. Excessive dietary P (1\%) reduced growth and survival. However, with only short-term (3 day) confinement to single diets, dietary P had no effect on food consumption or growth rates. During these short exposures, fifth (but not third) instar hoppers increased the proportion of P excreted relative to P assimilated as dietary P increased. Target experiments demonstrated that, when given a choice, grasshoppers select among foods to attain a P intake target of 0.6\%. These data suggest that P limitation could be common for terrestrial insect herbivores and that they can exhibit ingestive and post-ingestive mechanisms to attain sufficient but not excessive P.",2016,10.1242/jeb.126847,219,1,64-72,NA,Ecological stoichiometry; Geometric framework; Grasshopper; Phosphate; Synthetic diet; Diet choice
article,Indefatigable: an erect coralline alga is highly resistant to fatigue,"Denny, Mark and Mach, Katharine and Tepler, Sarah and Martone, Patrick",JOURNAL OF EXPERIMENTAL BIOLOGY,"Intertidal organisms are subjected to intense hydrodynamic forces as waves break on the shore. These repeated insults can cause a plant or animal's structural materials to fatigue and fail, even though no single force would be sufficient to break the organism. Indeed, the survivorship and maximum size of at least one species of seaweed is set by the accumulated effects of small forces rather than the catastrophic imposition of a single lethal force. One might suppose that fatigue would be especially potent in articulated coralline algae, in which the strain of the entire structure is concentrated in localized joints, the genicula. However, previous studies of joint morphology suggest an alternative hypothesis. Each geniculum is composed of a single tier of cells, which are attached at their ends to the calcified segments of the plant (the intergenicula) but have minimal connection to each other along their lengths. This lack of neighborly attachment potentially allows the weak interfaces between cells to act as ` crack stoppers', inhibiting the growth of fatigue cracks. We tested this possibility by repeatedly loading fronds of Calliarthron cheilosporioides, a coralline alga common on wave-washed shores in California. When repeatedly loaded to 50-80\% of its breaking strength, C. cheilosporioides commonly survives more than a million stress cycles, with a record of 51 million. We show how this extraordinary fatigue resistance interacts with the distribution of wave-induced water velocities to set the limits to size in this species.",2013,10.1242/jeb.091264,216,20,3772-3780,NA,fatigue failure; Calliarthron cheilosporioides; hydrodynamic forces; size limits; intertidal ecology
article,Chromogenic behaviors of the Humboldt squid (<i>Dosidicus gigas</i>) studied <i>in situ</i> with an animal-borne video package,"Rosen, Hannah and Gilly, William and Bell, Lauren and Abernathy, Kyler and Marshall, Greg",JOURNAL OF EXPERIMENTAL BIOLOGY,"Dosidicus gigas (Humboldt or jumbo flying squid) is an economically and ecologically influential species, yet little is known about its natural behaviors because of difficulties in studying this active predator in its oceanic environment. By using an animal-borne video package, National Geographic's Crittercam, we were able to observe natural behaviors in free-swimming D. gigas in the Gulf of California with a focus on color-generating (chromogenic) behaviors. We documented two dynamic displays without artificial lighting at depths of up to 70 m. One dynamic pattern, termed `flashing' is characterized by a global oscillation (2-4 Hz) of body color between white and red. Flashing was almost always observed when other squid were visible in the video frame, and this behavior presumably represents intraspecific signaling. Amplitude and frequency of flashing can be modulated, and the phase relationship with another squid can also be rapidly altered. Another dynamic display termed `flickering' was observed whenever flashing was not occurring. This behavior is characterized by irregular wave-like activity in neighboring patches of chromatophores, and the resulting patterns mimic reflections of down-welled light in the water column, suggesting that this behavior may provide a dynamic type of camouflage. Rapid and global pauses in flickering, often before a flashing episode, indicate that flickering is under inhibitory neural control. Although flashing and flickering have not been described in other squid, functional similarities are evident with other species.",2015,10.1242/jeb.114157,218,2,265-275,NA,Cephalopod; Chromatophore; Flashing; Signaling; Flickering; Crypsis
article,Rapid depth perception in hunting archerfish. I. The predictive C-starts use an independent estimate of target height,"Reinel, Caroline P. and Schuster, Stefan",JOURNAL OF EXPERIMENTAL BIOLOGY,"Archerfish dislodge aerial prey with water jets and use their predictive C-starts to secure it. Their C-starts turn the fish to the later point of impact and set the speed so that the fish arrive just in time. The starts are adjusted on the basis of information on speed, direction, timing and honzontal start position of prey movement - sampled during less than 100 ms after prey starts falling. Presently, it is unclear whether one essential parameter, the initial height of prey, can also be determined during this brief sampling time. Shooters and probably also observing bystanders already know target height - used to hit and to shape their jets - and would simply have to feed this information into their C-start circuitry. We challenged archerfish by launching initially invisible prey objects either from the expected height level, at which the fish were looking and at which they fired shots, or from more lateral positions and a lower or higher initial height. The arrangement was designed so that an analysis of the direction and the linear speed chosen by the starting fish could determine whether the C-start information is based on the expected height oron the actual height, which can be detected only after hidden prey has begun falling. Our findings demonstrate that the fish quickly estimate initial height dunng the initial falling phase of prey and do not simply use the expected height level to which they were cued.",2018,10.1242/jeb.177345,221,14,NA,NA,Depth vision; Visual perception; Predation; Fast-start; Decision making
article,The sonar beam of <i>Macrophyllum macrophyllum</i> implies ecological adaptation under phylogenetic constraint,"Olsen, Mads Nedergaard and Surlykke, Annemarie and Jakobsen, Lasse",JOURNAL OF EXPERIMENTAL BIOLOGY,"All animals are adapted to their ecology within the bounds of their evolutionary heritage. Echolocating bats clearly show such adaptations and boundaries through their biosonar call design. Adaptations include not only the overall time-frequency structure, but also the shape of the emitted echolocation beam. Macrophyllum macrophyllum is unique within the phyllostomid family, being the only species to predominantly hunt for insects in the open, on or above water, and as such it presents an interesting case for comparing the impact of phylogeny and ecology as it originates from a family of low-intensity, high-directionality gleaning bats, but occupies a niche dominated by very loud and substantially less-directional bats. Here, we examined the sonar beam pattern of M. macrophyllum in the field and in a flight room and compared it to closely related species with very different feeding ecology and to that of the niche-sharing but distantly related Myotis daubentonii. Our results show that M. macrophyllum uses higher source levels and emits less- directional calls than other phyllostomids. In the field, its call directionality is comparable to M. daubentonii, but in the flight room, M. macrophyllum is substantially more directional. Hence our results indicate that ecology influences the emitted call, pushing the bats to emit a louder and broader beam than other phyllostomids, but that phylogeny does limit the emitted intensity and flexibility of the overall beam pattern.",2020,10.1242/jeb.223909,223,12,NA,jeb223909,Echolocation; Ecological adaptation; Sonar beam; Source level
article,Royal knifefish generate powerful suction feeding through large neurocranial elevation and high epaxial muscle power,"Li, Ellen Y. and Kaczmarek, Elska B. and Olsen, Aaron M. and Brainerd, Elizabeth L. and Camp, Ariel L.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Suction feeding in ray-finned fishes involves powerful buccal cavity expansion to accelerate water and food into the mouth. Previous XROMMstudies in largemouth bass (Micropterus salmoides), bluegill sunfish (Lepomis macrochirus) and channel catfish (Ictalurus punctatus) have shown that more than 90\% of suction power in high performance strikes comes from the axial musculature. Thus, the shape of the axial muscles and skeleton may affect suction feeding mechanics. Royal knifefish (Chitala blanci) have an unusual postcranial morphology, with a ventrally flexed vertebral column and relatively large mass of epaxial muscle. Based on their body shape, we hypothesized that royal knifefish would generate high power strikes by utilizing large neurocranial elevation, vertebral column extension and epaxial shortening. As predicted, C. blanci generated high suction expansion power compared with the other three species studied to date (up to 160 W), which was achieved by increasing both the rate of volume change and the intraoral subambient pressure. The large epaxial muscle (25\% of body mass) shortened at high velocities to produce large neurocranial elevation and vertebral extension (up to 41 deg, combined), as well as high muscle mass-specific power (up to 800 W kg(-1)). For the highest power strikes, axial muscles generated 95\% of the power, and 64\% of the axial muscle mass consisted of the epaxial muscles. The epaxial-dominated suction expansion of royal knifefish supports our hypothesis that postcranial morphology may be a strong predictor of suction feeding biomechanics.",2022,10.1242/jeb.244294,225,11,NA,jeb244294,XROMM; Fluoromicrometry; Muscle strain; Buccal pressure; Body shape; Buccal volume
article,Puncture performance tests reveal distinct feeding modes in pinniped teeth,"Peredo, Carlos Mauricio and Ingle, Danielle N. and Marshall, Christopher D.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Marine mammals have undergone a dramatic series of morphological transformations throughout their evolutionary history that facilitated their ecological transition to life in the water. Pinnipeds are a diverse clade of marine mammals that evolved from terrestrial carnivorans in the Oligocene (similar to 27 million years ago). However, pinnipeds have secondarily lost the dental innovations emblematic of mammalian and carnivoran feeding, such as a talonid basin or shearing carnassials. Modern pinnipeds do not masticate their prey, but can reduce prey size through chopping behavior. Typically, small prey are swallowed whole. Nevertheless, pinnipeds display a wide breadth of morphology of the post-canine teeth. We investigated the relationship between dental morphology and pinniped feeding by measuring the puncture performance of the cheek-teeth of seven extant pinniped genera. Puncture performance was measured as the maximum force and the maximum energy required to puncture a standardized prey item (Loligo sp.). We report significant differences in the puncture performance values across the seven genera, and identify three distinct categories based on cheek-teeth morphology and puncture performance: effective, ineffective and moderate puncturers. In addition, we measured the overall complexity of the tooth row using two different metrics, orientation patch count rotated (OPCR) and relief index (RFI). Neither metric of complexity predicted puncture performance. Finally, we discuss these results in the broader context of known pinniped feeding strategies and lay the groundwork for subsequent efforts to explore the ecological variation of specific dental morphologies.",2022,10.1242/jeb.244296,225,11,NA,jeb244296,Biomechanics; Feeding; Marine mammals; Pinnipeds
article,Short-term colour vision plasticity on the reef: changes in opsin expression under varying light conditions differ between ecologically distinct fish species,"Luehrmann, Martin and Stieb, Sara M. and Carleton, Karen L. and Pietzker, Alisa and Cheney, Karen L. and Marshall, N. Justin",JOURNAL OF EXPERIMENTAL BIOLOGY,"Vision mediates important behavioural tasks such as mate choice, escape from predators and foraging. In fish, photoreceptors are generally tuned to specific visual tasks and/or to their light environment, according to depth or water colour to ensure optimal performance. Evolutionary mechanisms acting on genes encoding opsin, the protein component of the photopigment, can influence the spectral sensitivity of photoreceptors. Opsin genes are known to respond to environmental conditions on a number of time scales, including short time frames due to seasonal variation, or through longer-term evolutionary tuning. There is also evidence for `on-the-fly' adaptations in adult fish in response to rapidly changing environmental conditions; however, results are contradictory. Here, we investigated the ability of three reef fish species that belong to two ecologically distinct families, yellow-striped cardinalfish (Ostorhinchus cyanosoma), Ambon damselfish (Pomacentrus amboinensis) and lemon damselfish (Pomacentrus moluccensis), to alter opsin gene expression as an adaptation to short-term (weeks to months) changes of environmental light conditions, and attempted to characterize the underlying expression regulation principles. We report the ability for all species to alter opsin gene expression within months and even a few weeks, suggesting that opsin expression in adult reef fish is not static. Furthermore, we found that changes in opsin expression in single cones generally occurred more rapidly than in double cones, and identified different responses of RH2 opsin gene expression between the ecologically distinct reef fish families. Quantum catch correlation analysis suggested different regulation mechanisms for opsin expression dependent on gene class.",2018,10.1242/jeb.175281,221,22,NA,jeb175281,Visual ecology; Diurnal/nocturnal feeders; Phenotypic variation; Adaptation; Teleost; Spectral tuning
