type,title,authors,journal,abstract,year,doi,volume,issue,pages,article_number,keywords
article,Environmental enrichment modulates the response to chronic stress in zebrafish,"Marcon, Matheus and Mocelin, Ricieri and Benvenutti, Radharani and Costa, Tales and Herrmann, Ana P. and de Oliveira, Diogo L. and Koakoski, Gessi and Barcellos, Leonardo J. G. and Piato, Angelo",JOURNAL OF EXPERIMENTAL BIOLOGY,"Several studies have shown that manipulations to the housing environment modulate susceptibility to stress in laboratory animals, mainly in rodents. Environmental enrichment (EE) is one such manipulation that promotes neuroprotection and neurogenesis, besides affecting behaviors such as drug self-administration. Zebrafish are a popular and useful animal model for behavioral neuroscience studies; however, studies evaluating the impact of housing conditions in this species are scarce. In this study, we verified the effects of EE on behavioral (novel tank test) and biochemical {[} cortisol and reactive oxygen species (ROS)] parameters in zebrafish submitted to unpredictable chronic stress (UCS). Consistent with our previous findings, UCS increased anxiety-like behavior, cortisol and ROS levels in zebrafish. EE for 21 or 28 days attenuated the effects induced by UCS on behavior and cortisol, and prevented the effects on ROS levels. Our findings reinforce the idea that EE exerts neuromodulatory effects across species, reducing vulnerability to stress and its biochemical impact. Also, these results indicate that zebrafish is a suitable model animal to study the behavioral effects and neurobiological mechanisms related to EE.",2018,10.1242/jeb.176735,221,4,NA,jeb176735,Neuromodulation; Behavior; Oxidative stress; Cortisol
article,The significance of respiration timing in the energetics estimates of free-ranging killer whales (<i>Orcinus</i> <i>orca</i>),"Roos, Marjoleine M. H. and Wu, Gi-Mick and Miller, Patrick J. O.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Respiration rate has been used as an indicator of metabolic rate and associated cost of transport (COT) of free-ranging cetaceans, discounting potential respiration-by-respiration variation in O-2 uptake. To investigate the influence of respiration timing on O-2 uptake, we developed a dynamic model of O-2 exchange and storage. Individual respiration events were revealed from kinematic data from 10 adult Norwegian herring-feeding killer whales (Orcinus orca) recorded with high-resolution tags (DTAGs). We compared fixed O-2 uptake per respiration models with O-2 uptake per respiration estimated through a simple `broken-stick' O-2-uptake function, in which O-2 uptake was assumed to be the maximum possible O-2 uptake when stores are depleted or maximum total body O-2 store minus existing O-2 store when stores are close to saturated. In contrast to findings assuming fixed O-2 uptake per respiration, uptake from the broken-stick model yielded a high correlation (r(2)>0.9) between O-2 uptake and activity level. Moreover, we found that respiration intervals increased and became less variable at higher swimming speeds, possibly to increase O-2 uptake efficiency per respiration. As found in previous studies, COT decreased monotonically versus speed using the fixed O-2 uptake per respiration models. However, the broken-stick uptake model yielded a curvilinear COT curve with a clear minimum at typical swimming speeds of 1.7-2.4 m s(-1). Our results showed that respiration-by-respiration variation in O-2 uptake is expected to be significant. And though O-2 consumption measurements of COT for free-ranging cetaceans remain impractical, accounting for the influence of respiration timing on O-2 uptake will lead to more consistent predictions of field metabolic rates than using respiration rate alone.",2016,10.1242/jeb.137513,219,13,2066-2077,NA,Metabolic rate; Oxygen uptake; Respiration timing; Cetacean; Respiration rate; In situ
article,Unihemispheric sleep in crocodilians?,"Kelly, Michael L. and Peters, Richard A. and Tisdale, Ryan K. and Lesku, John A.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Reduced vigilance is the conspicuous cost of sleep inmost animals. To mitigate against this cost, some birds and aquatic mammals have evolved the ability to sleep with one-half of their brain at a time, a phenomenon known as unihemispheric sleep. During unihemispheric sleep the eye neurologically connected to the `awake' hemisphere remains open while the other eye is closed. Such unilateral eye closure (UEC) has been observed across avian and non-avian reptiles, but has received little attention in the latter. Here, we explored the use of UEC in juvenile saltwater crocodiles (1) under baseline conditions, and in the presence of (2) other young crocodiles and (3) a human. Crocodiles increased the amount of UEC in response to the human, and preferentially oriented their open eye towards both stimuli. These results are consistent with observations on unihemispherically sleeping cetaceans and birds, and could have implications for our understanding of the evolution of unihemispheric sleep.",2015,10.1242/jeb.127605,218,20,3175-3178,NA,Anti-predator; Archosaur; Interhemispheric asymmetry; Laterality; Vigilance
article,Suppressed bone remodeling in black bears conserves energy and bone mass during hibernation,"McGee-Lawrence, Meghan and Buckendahl, Patricia and Carpenter, Caren and Henriksen, Kim and Vaughan, Michael and Donahue, Seth",JOURNAL OF EXPERIMENTAL BIOLOGY,"Decreased physical activity in mammals increases bone turnover and uncouples bone formation from bone resorption, leading to hypercalcemia, hypercalcuria, bone loss and increased fracture risk. Black bears, however, are physically inactive for up to 6 months annually during hibernation without losing cortical or trabecular bone mass. Bears have been shown to preserve trabecular bone volume and architectural parameters and cortical bone strength, porosity and geometrical properties during hibernation. The mechanisms that prevent disuse osteoporosis in bears are unclear as previous studies using histological and serum markers of bone remodeling show conflicting results. However, previous studies used serum markers of bone remodeling that are known to accumulate with decreased renal function, which bears have during hibernation. Therefore, we measured serum bone remodeling markers (BSALP and TRACP) that do not accumulate with decreased renal function, in addition to the concentrations of serum calcium and hormones involved in regulating bone remodeling in hibernating and active bears. Bone resorption and formation markers were decreased during hibernation compared with when bears were physically active, and these findings were supported by histomorphometric analyses of bone biopsies. The serum concentration of cocaine and amphetamine regulated transcript (CART), a hormone known to reduce bone resorption, was 15-fold higher during hibernation. Serum calcium concentration was unchanged between hibernation and non-hibernation seasons. Suppressed and balanced bone resorption and formation in hibernating bears contributes to energy conservation, eucalcemia and the preservation of bone mass and strength, allowing bears to survive prolonged periods of extreme environmental conditions, nutritional deprivation and anuria.",2015,10.1242/jeb.120725,218,13,2067-2074,NA,Skeletal adaptation; Ursus americanus; CART; Calcium metabolism; Disuse
article,Variation in body condition during the post-moult foraging trip of southern elephant seals and its consequences on diving behaviour,"Richard, Gaetan and Vacquie-Garcia, Jade and Jouma'a, Joffrey and Picard, Baptiste and Genin, Alexandre and Arnould, John P. Y. and Bailleul, Frederic and Guinet, Christophe",JOURNAL OF EXPERIMENTAL BIOLOGY,"Mature female southern elephant seals (Mirounga leonina) come ashore only in October to breed and in January to moult, spending the rest of the year foraging at sea. Mature females may lose as much as 50\% of their body mass, mostly in lipid stores, during the breeding season due to fasting and lactation. When departing to sea, post-breeding females are negatively buoyant, and the relative change in body condition (i.e. density) during the foraging trip has previously been assessed by monitoring the descent rate during drift dives. However, relatively few drift dives are performed, resulting in low resolution of the temporal reconstruction of body condition change. In this study, six post-breeding females were equipped with time-depth recorders and accelerometers to investigate whether changes in active swimming effort and speed could be used as an alternative method of monitoring density variations throughout the foraging trip. In addition, we assessed the consequences of density change on the swimming efforts of individuals while diving and investigated the effects on dive duration. Both descent swimming speed and ascent swimming effort were found to be strongly correlated to descent rate during drift dives, enabling the fine-scale monitoring of seal density change over the whole trip. Negatively buoyant seals minimized swimming effort during descents, gliding down at slower speeds, and reduced their ascent swimming effort to maintain a nearly constant swimming speed as their buoyancy increased. One per cent of seal density variation over time was found to induce a 20\% variation in swimming effort during dives with direct consequences on dive duration.",2014,10.1242/jeb.088542,217,14,2609-2619,NA,Body condition; Buoyancy; Speed; Swimming effort; Mirounga leonina
article,Stress inhibition of melatonin synthesis in the pineal organ of rainbow trout (<i>Oncorhynchus mykiss</i>) is mediated by cortisol,"Lopez-Patino, Marcos A. and Gesto, Manuel and Conde-Sieira, Marta and Soengas, Jose L. and Miguez, Jesus M.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Cortisol has been suggested to mediate the effect of stress on pineal melatonin synthesis in fish. Therefore, we aimed to determine how pineal melatonin synthesis is affected by exposing rainbow trout to different stressors, such as hypoxia, chasing and high stocking density. In addition, to test the hypothesis that cortisol is a mediator of such stress-induced effects, a set of animals were intraperitoneally implanted with coconut oil alone or containing cortisol (50 mg kg(-1) body mass) and sampled 5 or 48 h post-injection at midday and midnight. The specificity of such effect was also assessed in cultured pineal organs exposed to cortisol alone or with the general glucocorticoid receptor antagonist, mifepristone (RU486). Stress (in particular chasing and high stocking density) affected the patterns of plasma and pineal organ melatonin content during both day and night, with the greatest reduction occurring at night. The decrease in nocturnal melatonin levels in the pineal organ of stressed fish was accompanied by increased serotonin content and decreased AANAT2 enzymatic activity and mRNA abundance. Similar effects on pineal melatonin synthesis to those elicited by stress were observed in trout implanted with cortisol for either 5 or 48 h. These data indicate that stress negatively influences the synthesis of melatonin in the pineal organ, thus attenuating the day-night variations of circulating melatonin. The effect might be mediated by increased cortisol, which binds to trout pineal organ-specific glucocorticoid receptors to modulate melatonin rhythms. Our results in cultured pineal organs support this. Considering the role of melatonin in the synchronization of daily and annual rhythms, the results suggest that stress-induced alterations in melatonin synthesis could affect the availability of fish to integrate rhythmic environmental information.",2014,10.1242/jeb.087916,217,8,1407-1416,NA,Melatonin; Pineal organ; AANAT2; Cortisol; Rainbow trout; Stress
article,"Effects of intraspecific variation in reproductive traits, pectoral fin use and burst swimming on metabolic rates and swimming performance in the Trinidadian guppy (<i>Poecilia reticulata</i>)","Svendsen, Jon C. and Banet, Amanda I. and Christensen, Rune H. B. and Steffensen, John F. and Aarestrup, Kim",JOURNAL OF EXPERIMENTAL BIOLOGY,"There is considerable intraspecific variation in metabolic rates and locomotor performance in aquatic ectothermic vertebrates; however, the mechanistic basis remains poorly understood. Using pregnant Trinidadian guppies (Poecilia reticulata), a live-bearing teleost, we examined the effects of reproductive traits, pectoral fin use and burst-assisted swimming on swimming metabolic rate, standard metabolic rate ((M) over dot(O2std)) and prolonged swimming performance (U-crit). Reproductive traits included reproductive allocation and pregnancy stage, the former defined as the mass of the reproductive tissues divided by the total body mass. Results showed that the metabolic rate increased curvilinearly with swimming speed. The slope of the relationship was used as an index of swimming cost. There was no evidence that reproductive traits correlated with swimming cost, (M) over dot(O2std) or U-crit. In contrast, data revealed strong effects of pectoral fin use on swimming cost and U-crit. Poecilia reticulata employed body-caudal fin (BCF) swimming at all tested swimming speeds; however, fish with a high simultaneous use of the pectoral fins exhibited increased swimming cost and decreased U-crit. These data indicated that combining BCF swimming and pectoral fin movement over a wide speed range, presumably to support swimming stability and control, is an inefficient swimming behaviour. Finally, transition to burst-assisted swimming was associated with an increase in aerobic metabolic rate. Our study highlights factors other than swimming speed that affect swimming cost and suggests that intraspecific diversity in biomechanical performance, such as pectoral fin use, is an important source of variation in both locomotor cost and maximal performance.",2013,10.1242/jeb.083089,216,18,3564-3574,NA,basal metabolic rate; energetics; gait transition; gravidity; life history; respiratory physiology
article,"From mechanism to ecosystem: building bridges between ecoimmunology, psychoneuroimmunology and disease ecology","French, Susannah S. and Demas, Gregory E. and Lopes, Patricia C.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Historically, the fields of ecoimmunology, psychoneuroimmunology and disease ecology have taken complementary yet disparate theoretical and experimental approaches, despite sharing critical common themes. Researchers in these areas have largely worked independently of one another to understand mechanistic immunological responses, organismal level immune performance, behavioral changes, and host and parasite/disease population dynamics, with few bridges across disciplines. Although efforts to strengthen and expand these bridges have been called for (and occasionally heeded) over the last decade, more integrative studies are only now beginning to emerge, with critical gaps remaining. Here, we briefly discuss the origins of these key fields, and their current state of integration, while highlighting several critical directions that we suggest will strengthen their connections into the future. Specifically, we highlight three key research areas that provide collaborative opportunities for integrative investigation across multiple levels of biological organization, from mechanisms to ecosystems: (1) parental effects of immunity, (2) microbiome and immune function and (3) sickness behaviors. By building new bridges among these fields, and strengthening existing ones, a truly integrative approach to understanding the role of host immunity on individual and community fitness is within our grasp.",2023,10.1242/jeb.245858,226,14,NA,jeb245858,Disease; Ecoimmunology; Microbiome; Parental effects; Sickness behaviors
article,Rapid cold hardening increases axonal Na<SUP>+</SUP>/K<SUP>+</SUP>-ATPase activity and enhances performance of a visual motion detection circuit in <i>Locusta migratoria</i>,"Robertson, R. Meldrum and Moyes, Christopher D.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Rapid cold hardening (RCH) is a type of phenotypic plasticity that delays the occurrence of chill coma in insects. Chill coma is mediated by a spreading depolarization of neurons and glia in the CNS, triggered by a failure of ion homeostasis. We used biochemical and electrophysiological approaches in the locust, Locusta migratoria, to test the hypothesis that the protection afforded by RCH is mediated by activation of the Na+/K+-ATPase (NKA) in neural tissue. RCH did not affect NKA activity measured in a biochemical assay of homogenized thoracic ganglia. However, RCH hyperpolarized the axon of a visual interneuron (DCMD) and increased the amplitude of an activity-dependent hyperpolarization (ADH) shown previously to be blocked by ouabain. RCH also improved performance of the visual circuitry presynaptic to DCMD to minimize habituation and increase excitability. We conclude that RCH enhances in situ NKA activity in the nervous system but also affects other neuronal properties that promote visual processing in locusts.",2022,10.1242/jeb.244097,225,11,NA,jeb244097,Insect; Locust; RCH; DCMD; Octopamine; Na+/K+-ATPase
article,Social instability influences rank-specific patterns of oxidative stress in a cichlid fish,"Border, Shana E. and Piefke, Taylor J. and Funnell, Tyler R. and Fialkowski, Robert F. and Sawecki, Jacob and Dijkstra, Peter D.",JOURNAL OF EXPERIMENTAL BIOLOGY,"In many animal societies, dominant individuals have priority access to resources. However, defending high rank can be costly, especially in unstable social hierarchies where there is more intense competition. Oxidative stress has been proposed as a potential cost of social dominance, but few studies have examined this cost in relation to social stability. We studied the cost of social dominance in the cichlid fish Astatotilapia burtoni by manipulating social stability among males in replicate naturalistic communities for 22 weeks. We found that our social stability treatment influenced status-specific patterns in 3 out of 6 measurements of oxidative stress. Specifically, dominant males experienced increased plasma oxidative damage (measured as reactive oxygen metabolites, ROMs) compared with subordinate males in stable hierarchies only. Subordinate males in unstable hierarchies had higher ROMs than their stable community counterparts, but we found no effect of social stability treatment for dominant males. However, dominant males tended to have reduced total antioxidant capacity (TAC) in the liver when compared with subordinate males in unstable hierarchies, suggesting that the cost of social dominance is higher in unstable hierarchies. There were no effects of status and treatment on gonad TAC, muscle TAC or oxidative DNA damage. We conclude that the stability of the social environment influences the relative cost of social dominance in a tissue- and marker-specific manner.",2021,10.1242/jeb.237172,224,19,NA,jeb237172,Social stability; Habitat stability; Dominance; Oxidative stress
article,Gonads or body? Differences in gonadal and somatic photoperiodic growth response in two vole species,"van Rosmalen, Laura and van Dalum, Jayme and Hazlerigg, David G. and Hut, Roelof A.",JOURNAL OF EXPERIMENTAL BIOLOGY,"To optimally time reproduction, seasonal mammals use a photoperiodic neuroendocrine system (PNES) that measures photoperiod and subsequently drives reproduction. To adapt to late spring arrival at northern latitudes, a lower photoperiodic sensitivity and therefore a higher critical photoperiod for reproductive onset is necessary in northern species to arrest reproductive development until spring onset. Temperature-photoperiod relationships, and hence food availability-photoperiod relationships, are highly latitude dependent. Therefore, we predict PNES sensitivity characteristics to be latitude dependent. Here, we investigated photoperiodic responses at different times during development in northern (tundra or root vole, Microtus oeconomus) and southern vole species (common vole, Microtus arvalis) exposed to constant short (SP) or long photoperiod (LP). Although the tundra vole grows faster under LP, no photoperiodic effect on somatic growth is observed in the common vole. In contrast, gonadal growth is more sensitive to photoperiod in the common vole, suggesting that photoperiodic responses in somatic and gonadal growth can be plastic, and might be regulated through different mechanisms. In both species, thyroid-stimulating hormone n-subunit (Tsh beta) and iodothyronine deiodinase 2 (Dio2) expression is highly increased under LP, whereas Tshr and Dio3 decrease under LP. High Tshrlevels in voles raised under SP may lead to increased sensitivity to increasing photoperiods later in life. The higher photoperiodic-induced Tshr response in tundra voles suggests that the northern vole species might be more sensitive to thyroid-stimulating hormone when raised under SP. In conclusion, species differences in developmental programming of the PNES, which is dependent on photoperiod early in development, may form different breeding strategies as part of latitudinal adaptation.",2020,10.1242/jeb.230987,223,20,NA,jeb230987,Latitudinal adaptation; Microtus; Pars tuberalis; Photoperiod ism; Seasonality
article,"Mitochondrial performance of a continually growing marine bivalve, <i>Mytilus edulis</i>, depends on body size","Sukhotin, Alexey and Kovalev, Anton and Sokolov, Eugene and Sokolova, Inna M.",JOURNAL OF EXPERIMENTAL BIOLOGY,"Allometric decline of mass-specific metabolic rate with increasing body size in organisms is a well-documented phenomenon. Despite a long history of research, the mechanistic causes of metabolic scaling with body size remain under debate. Some hypotheses suggest that intrinsic factors such as allometry of cellular and mitochondrial metabolism may contribute to the organismal-level metabolic scaling. The aim of our present study was to determine the metabolic allometry at the mitochondrial level using a continually growing marine ectotherm, the mussel Mytilus edulis, as a model. Mussels from a single cohort that considerably differed in body size were selected, implying faster growth in the larger specimens. We determined the body mass-dependent scaling of the mitochondrial proton leak respiration, respiration in the presence of ADP indicative of the oxidative phosphorylation (OXPHOS), and maximum activity of the mitochondrial electron transport system (ETS) and cytochrome c oxidase (COX). Respiration was measured at normal (15 degrees C), and elevated (27 degrees C) temperatures. The results demonstrated a pronounced allometric increase in both proton leak respiration and OXPHOS activity of mussel mitochondria. Mussels with faster growth (larger body size) showed an increase in OXPHOS rate, proton leak respiration rate, and ETS and COX activity (indicating an overall improved mitochondrial performance) and higher respiratory control ratio (indicating better mitochondrial coupling and potentially lower costs of mitochondrial maintenance at the same OXPHOS capacity) compared with slower growing (smaller) individuals. Our data show that the metabolic allometry at the organismal level cannot be directly explained by mitochondrial functioning.",2020,10.1242/jeb.226332,223,13,NA,jeb226332,Mitochondrial respiration; Allometric scaling; Metabolic rate; Proton leak; Temperature; Growth rate
article,Dynamic changes in cytoskeleton proteins of olfactory ensheathing cells induced by radiofrequency electromagnetic fields,"Grasso, Rosaria and Pellitteri, Rosalia and Caravella, Santi A. and Musumeci, Francesco and Raciti, Giuseppina and Scordino, Agata and Sposito, Giovanni and Triglia, Antonio and Campisi, Agata",JOURNAL OF EXPERIMENTAL BIOLOGY,"Several evidences have suggested the ability of radiofrequency electromagnetic fields to influence biological systems, even if the action mechanisms are not well understood. There are few data on the effect of radiofrequency electromagnetic fields on self-renewal of neural progenitor cells. A particular glial type that shows characteristics of stem cells is olfactory ensheathing cells (OECs). Herein, we assessed the non-thermal effects induced on OECs through radiofrequency electromagnetic fields changing the envelope of the electromagnetic wave. Primary OEC cultures were exposed to continuous or amplitude-modulated 900 MHz electromagnetic fields, in the far-field condition and at different exposure times (10, 15, 20 min). The expression of OEC markers (S-100 and nestin), cytoskeletal proteins (GFAP and vimentin), apoptotic pathway activation by caspase-3 cleavage and cell viability were evaluated. Our results highlight that 20 min of exposure to continuous or amplitude-modulated 900 MHz electromagnetic fields induced a different and significant decrease in cell viability. In addition, according to the electromagnetic field waveform, diverse dynamic changes in the expression of the analysed markers in OECs and activation of the apoptotic pathway were observed. The data suggest that radiofrequency electromagnetic fields might play different and important roles in the self-renewal of OEC stem cells, which are involved in nervous system repair.",2020,10.1242/jeb.217190,223,5,NA,jeb217190,Non-thermal effect; Amplitude modulation; Non-ionizing radiation; Olfactory glial cells; Cytoskeletal protein expression; Neural plasticity
article,Stroke effort and relative lung volume influence heart rate in diving sea lions,"McDonald, I, Birgitte and Tift, Michael S. and Huckstadt, Luis A. and Jeffko, Michael and Ponganis, Paul J.",JOURNAL OF EXPERIMENTAL BIOLOGY,"The dive response, bradycardia (decreased heart rate) and peripheral vasoconstriction, is the key mechanism allowing breath-hold divers to perform long-duration dives while actively swimming and hunting prey. This response is variable and modulated by factors such as dive duration, depth, exercise and cognitive control. This study assessed the potential role of exercise and relative lung volume in the regulation of heart rate (f(H)) during dives of adult female California sea lions instrumented with electrocardiogram (ECG), depth and tri-axial acceleration data loggers. A positive relationship between activity (minimum specific acceleration) and f(H) throughout dives suggested increased muscle perfusion associated with exercise. However, apart from late ascent, f(H) during dives was still less than or equal to resting f(H) (on land). In addition, the activity-f(H) relationship was weaker in long, deep dives consistent with prioritization of blood oxygen conservation over blood oxygen delivery to muscle in those dives. Pulmonary stretch receptor reflexes may also contribute to f(H) regulation as f(H) profiles generally paralleled changes in relative lung volume, especially in shallower dives and during early descent and late ascent of deeper dives. Overall, these findings support the concept that both exercise and pulmonary stretch receptor reflexes may influence the dive response in sea lions.",2020,10.1242/jeb.214163,223,5,NA,jeb214163,Depth; Dive response; Exercise; Minimum specific acceleration; Parasympathetic; Stroke rate; Sympathetic
article,Femoral bone perfusion through the nutrient foramen during growth and locomotor development of western grey kangaroos (<i>Macropus</i> <i>fuliginosus</i>),"Hu, Qiaohui and Nelson, Thomas J. and Snelling, Edward P. and Seymour, Roger S.",JOURNAL OF EXPERIMENTAL BIOLOGY,"The nutrient artery passes through the nutrient foramen on the shaft of the femur and supplies more than half of the total blood flow to the bone. Assuming that the size of the nutrient foramen correlates with the size of the nutrient artery, an index of blood flow rate (Q(i)) can be calculated from nutrient foramen dimensions. Interspecific Q(i) is proportional to locomotor activity levels in adult mammals, birds and reptiles. However, no studies have yet estimated intraspecific Q(i) to test for the effects of growth and locomotor development on bone blood flow requirements. In this study, we used micro-CT and medical CT scanning to measure femoral dimensions and foramen radius to calculate femoral Q(i) during the in-pouch and post-pouch life stages of western grey kangaroos (Macropus fuliginosus) weighing 5.7 g to 70.5 kg and representing a 12,350-fold range in body mass. A biphasic scaling relationship between Q(i) and body mass was observed (breakpoint at ca. 1-5 kg body mass right before permanent pouch exit), with a steep exponent of 0.96 +/- 0.09 (95\% CI) during the in-pouch life stage and a statistically independent exponent of -0.59 +/- 0.90 during the post-pouch life stage. In-pouch joeys showed Q(i) values that were 50-100 times higher than those of adult diprotodont marsupials of the same body mass, but gradually converged with them as post-pouch adults. Bone modelling during growth appears to be the main determinant of femoral bone blood flow during in-pouch development, whereas bone remodelling for micro-fracture repair due to locomotion gradually becomes the main determinant when kangaroos leave the pouch and become more active.",2018,10.1242/jeb.168625,221,4,NA,jeb168625,Allometry; Blood flow; CT scan; Femur; Locomotion; Ontogeny
article,Strain-specific differences of the effects of stress on memory in <i>Lymnaea</i>,"Hughes, Emily and Shymansky, Tamila and Swinton, Erin and Lukowiak, Kai S. and Swinton, Cayley and Sunada, Hiroshi and Protheroe, Amy and Phillips, Iain and Lukowiak, Ken",JOURNAL OF EXPERIMENTAL BIOLOGY,"Stress alters the ability to form, recall and maintain memory according to the Yerkes-Dodson/Hebb (YDH) law. The effects of environmentally relevant stressors, such as low environmental calcium and crowding, on learning and memory have previously been described in a laboratory-reared `average' strain of Lymnaea stagnalis (i.e. the Dutch strain) as well as two strains of freshly collected L. stagnalis with enhanced memory formation abilities (i.e. `smart' snails). Here, we use L. stagnalis to study the effects of other environmentally relevant stressors on memory formation in two other strains of freshly collected snails, one `smart' and one `average'. The stressors we examined are thermal, resource restriction combined with food odour, predator detection and, for the first time, tissue injury (shell damage). We show that the same stressor has significantly different effects on memory formation depending on whether snails are `smart' or `average'. Specifically, our data suggest that a stressor or a combination of stressors act to enhance memory in `average' snails but obstruct memory formation in `smart' snails. These results are consistent with the YDH law and our hypothesis that `smart' snails are more easily stressed than `average' snails.",2017,10.1242/jeb.149161,220,5,891-899,NA,Lymnaea; Learning and memory; Smart; Average; Strain-specific learning abilities; Environmentally relevant stressors
article,Effect of light intensity on flight control and temporal properties of photoreceptors in bumblebees,"Reber, Therese and Vahakainu, Antti and Baird, Emily and Weckstrom, Matti and Warrant, Eric and Dacke, Marie",JOURNAL OF EXPERIMENTAL BIOLOGY,"To control flight, insects rely on the pattern of visual motion generated on the retina as they move through the environment. When light levels fall, vision becomes less reliable and flight control thus becomes more challenging. Here, we investigated the effect of light intensity on flight control by filming the trajectories of free-flying bumblebees (Bombus terrestris, Linnaeus 1758) in an experimental tunnel at different light levels. As light levels fell, flight speed decreased and the flight trajectories became more tortuous but the bees were still remarkably good at centring their flight about the tunnel's midline. To investigate whether this robust flight performance can be explained by visual adaptations in the bumblebee retina, we also examined the response speed of the green-sensitive photoreceptors at the same light intensities. We found that the response speed of the photoreceptors significantly decreased as light levels fell. This indicates that bumblebees have both behavioural (reduction in flight speed) and retinal (reduction in response speed of the photoreceptors) adaptations to allow them to fly in dim light. However, the more tortuous flight paths recorded in dim light suggest that these adaptations do not support flight with the same precision during the twilight hours of the day.",2015,10.1242/jeb.113886,218,9,1339-1346,NA,Insects; Vision; Bombus terrestris; Retina; Behavioural adaptation; Speed control; Position control
article,Mechanisms of naturally evolved ethanol resistance in <i>Drosophila melanogaster</i>,"Fry, James D.",JOURNAL OF EXPERIMENTAL BIOLOGY,"The decaying fruit in which Drosophila melanogaster feed and breed can contain ethanol in concentrations as high as 6-7\%. In this cosmopolitan species, populations from temperate regions are consistently more resistant to ethanol poisoning than populations from the tropics, but little is known about the physiological basis of this difference. I show that when exposed to low levels of ethanol vapor, flies from a tropical African population accumulated 2-3 times more internal ethanol than flies from a European population, giving evidence that faster ethanol catabolism by European flies contributes to the resistance difference. Using lines differing only in the origin of their third chromosome, however, I show that faster ethanol elimination cannot fully explain the resistance difference, because relative to African third chromosomes, European third chromosomes confer substantially higher ethanol resistance, while having little effect on internal ethanol concentrations. European third chromosomes also confer higher resistance to acetic acid, a metabolic product of ethanol, than African third chromosomes, suggesting that the higher ethanol resistance conferred by the former might be due to increased resistance to deleterious effects of ethanol-derived acetic acid. In support of this hypothesis, when ethanol catabolism was blocked with an Alcohol dehydrogenase mutant, there was no difference in ethanol resistance between flies with European and African third chromosomes.",2014,10.1242/jeb.110510,217,22,3996-4003,NA,Genetic correlation; Geographic variation; Metabolic pathways; Toxin resistance
article,"Prostaglandin catabolism in <i>Spodoptera exigua</i>, a lepidopteran insect","Ahmed, Shabbir and Kim, Yonggyun",JOURNAL OF EXPERIMENTAL BIOLOGY,"Several prostaglandins (PGs) and PG-synthesizing enzymes have been identified from insects. PGs mediate cellular and humoral immune responses. However, uncontrolled and prolonged immune responses might have adverse effects on survival. PG catabolism in insects has not been reported. Here, using a transcriptomic analysis, we predicted the presence of two PG-degrading enzymes, PG dehydrogenase (SePGDH) and PG reductase (SePGR), in Spodoptera exigua, a lepidopteran insect. SePGDH and SePGR expression levels were upregulated after immune challenge. However, their expression peaks occurred after those of PG biosynthesis genes, such as those encoding PGE(2) synthase or PGD(2) synthase. SePGDH and SePGR expression levels were upregulated after injection with PGE(2) or PGD(2). In contrast, such upregulated expression was not detected after injection with leukotriene B-4, an eicosanoid inflammatory mediator. RNA interference (RNAi) using double-stranded RNAs specific to SePGDH or SePGR suppressed their expression levels. The RNAi treatment resulted in an excessive and fatal melanization of larvae even after a non-pathogenic bacterial infection. Phenoloxidase (PO) activity mediating the melanization in larval plasma was induced by bacterial challenge or PGE(2) injection. Although the induced PO activity decreased after 8 h in control larvae, those treated with dsRNAs specific to PG-degrading enzyme genes kept a high PO activity for a longer period. These results suggest that SePGDH and SePGR are responsible for PG degradation at a late phase of the immune response.",2020,10.1242/jeb.233221,223,21,NA,jeb233221,Eicosanoids; RNA interference; Immunity
article,Extreme diving in mammals: first estimates of behavioural aerobic dive limits in Cuvier's beaked whales,"Quick, Nicola J. and Cioffi, William R. and Shearer, Jeanne M. and Fahlman, Andreas and Read, Andrew J.",JOURNAL OF EXPERIMENTAL BIOLOGY,"We analysed 3680 dives from 23 satellite-linked tags deployed on Cuvier's beaked whales to assess the relationship between long duration dives and inter-deep dive intervals and to estimate aerobic dive limit (ADL). The median duration of presumed foraging dives was 59 min and 5\% of dives exceeded 77.7 min. We found no relationship between the longest 5\% of dive durations and the following inter-deep dive interval nor any relationship with the ventilation period immediately prior to or following a long dive. We suggest that Cuvier's beaked whales have low metabolic rates, high oxygen storage capacities and a high acid-buffering capacity to deal with the by-products of both aerobic and anaerobic metabolism, which enables them to extend dive durations and exploit their bathypelagic foraging habitats.",2020,10.1242/jeb.222109,223,18,NA,jeb222109,Ziphius cavirostris; ADL; Dive duration; Diving behaviour; Metabolic rate
